CNAG_00125,119.631,121.215,92.0435,62.5978,51.9454,53.7872,29.6498,59.4694,57.6597,51.875,45.2219,42.1186,56.5907,48.5134
CNAG_00126,536.61,662.549,709.502,1114.68,1209.11,1316.21,1040.92,941.257,1346.31,1487.7,1656.25,1397.71,1220.47,1103.68
CNAG_00127,902.907,741.352,468.015,208.46,183.393,218.906,357.615,357.394,357.741,317.936,240.341,225.583,251.823,369.688
CNAG_00128,354.325,206.616,138.065,50.5175,26.5253,78.0442,174.722,249.156,200.436,97.2655,100.134,88.917,89.6019,137.455
CNAG_00129,1282.86,979.36,772.142,621.585,632.187,584.277,432.04,413.21,546.394,556.729,568.504,511.663,507.43,517.476
CNAG_00130,225.583,35.8134,34.5163,59.3032,197.835,534.709,3138.64,3836.8,2194.73,1358.01,1163.66,1233.14,1723.19,2387.26
CNAG_00131,69.0164,12.1404,21.3254,45.4653,49.0148,53.4496,46.8497,34.9737,31.3831,44.6483,57.3011,65.7808,58.2116,67.8602
CNAG_00132,40.3571,44.3346,52.8207,25.9181,15.088,22.4853,20.9213,38.8504,50.0726,47.9855,39.6029,40.2956,33.2767,38.2628
CNAG_00133,157.15,79.2544,38.2369,20.5108,35.5471,23.3923,86.8729,98.7841,117.311,124.352,156.354,128.782,129.468,166.58
CNAG_00134,139.07,116.342,231.502,336.406,532.537,490.223,563.305,615.874,548.978,600.045,604.343,609.853,564.711,563.142
CNAG_00135,362.3,331.963,476.836,371.194,431.036,455.61,466.984,361.943,323.077,492.812,491.788,511.663,479.134,478.059
CNAG_00136,6646.72,1829.24,2173.25,2834.47,3727.91,4909.4,4441.11,3894.22,5016.39,7061.48,8342.63,8529.02,10155.2,8837.52
CNAG_00137,5770.59,4826.55,2379.07,1721.99,1918.66,2177.86,1642.39,1267.31,1297.8,1286.68,1194.34,1026.45,1053.53,983.406
CNAG_00138,3678.82,5333.45,5304,4787.08,5349.27,6467.13,5809.24,4003.93,4134.11,5038.35,5273.19,4774.22,5095.99,4886.71
CNAG_00139,2507.62,55.0976,21.7325,16.4731,16.5783,48.514,136.601,302.474,445.718,583.593,644.412,667.658,774.349,847.973
CNAG_00140,528.639,187.332,692.883,1138.84,1308.58,1512.37,1980.18,2009.66,1730.7,1297.8,1188.69,1525.63,1478.9,1573.65
CNAG_00141,374.832,235.542,205.819,163.633,117.153,119.176,91.0672,116.888,129.963,177.857,173.62,117.776,130.159,112.187
CNAG_00142,3000.94,1112.97,1112.19,1258.55,2452.49,2822.25,3203.24,2015.81,1598.91,1152.37,923.011,1123.16,1206.32,1274.49
CNAG_00143,3922.17,4965.17,5138.17,6611.94,8563.23,10504.5,9775.55,7149.69,6097.92,5744.72,6103.25,6673.47,7507.7,7217.23
CNAG_00144,28.9463,40.4501,89.1299,60.767,58.5998,52.5661,42.7626,57.3899,97.2927,112.523,107.493,95.1411,75.4543,76.9581
CNAG_00145,1036.1,843.949,665.579,420.613,374.03,456.664,612.056,624.429,543.528,558.496,523.148,536.475,552.702,564.427
CNAG_00146,135.113,169.847,413.374,563.38,572.039,595.878,556.992,730.038,788.135,749.494,814.936,877.618,791.326,755.541
CNAG_00147,20294.5,23014.3,16914.3,15421,18508,20555.2,20996.3,18037.7,16953.8,17220.6,16048.9,15651.7,18312.7,16679.5
CNAG_00148,222.165,46.833,320.874,727.013,980.331,1217.07,1322.59,1852.78,1624.54,1346.9,1389.77,1736.22,1875.98,1876.86
CNAG_00149,3019.16,15161.5,18729.6,18530,14467.3,14737.7,14864.1,11993.3,11046.9,9398.63,8865.1,8152.29,7754.81,8344.3
CNAG_00150,9964.38,10067.7,5600.59,4576.23,3052.62,3174.5,3427.73,3892.17,4621.92,4486.26,4086.93,3441.25,4000.02,3766.86
CNAG_00151,440.912,297.527,535.642,741.29,1103.01,1307.77,1317.3,1247.83,1139.46,989.329,918.166,1230.02,1152.56,1117.83
CNAG_00152,329.193,361.02,415.315,415.817,548.286,497.451,481.82,456.669,412.822,341.187,335.703,347.761,342.881,360.31
CNAG_00153,144.759,123.838,186.802,249.696,331.47,320.959,410.384,360.523,333.093,256.302,229.57,231.76,235.287,259.246
CNAG_00154,133.299,52.3427,66.4758,136.178,249.78,301.63,271.55,340.411,396.296,473.359,604.035,606.82,664.94,627.642
CNAG_00155,0,1.37744,3.83514,0,0,0,1.05892,0,1.83047,2.77902,0.807534,0.779974,0,0
CNAG_00156,210.772,413.232,628.964,753.37,338.198,268.936,493.457,723.886,728.525,805.914,906.053,847.832,687.577,703.444
CNAG_00157,578.421,636.957,744.553,605.325,673.933,659.712,914.839,832.138,678.821,662.584,613.263,727.805,738.708,782.115
CNAG_00158,245.299,161.958,436.671,385.258,274.347,158.698,112.314,223.957,314.206,293.397,252.413,258.862,210.129,221.505
CNAG_00159,207.354,289.262,282.522,259.177,277.411,316.396,291.203,258.384,259.926,282.533,285.059,352.548,324.453,323.422
CNAG_00160,88.866,107.44,111.219,93.3476,60.7872,69.607,72.0066,89.2041,65.8968,52.8013,54.9123,52.2583,48.1021,54.5775
CNAG_00161,257.483,168.048,109.941,105.428,123.785,110.738,76.2423,48.1907,52.1683,58.3593,91.2513,115.436,116.954,91.9733
CNAG_00162,5660.08,820.954,191.757,292.123,521.664,840.558,1549.2,916.649,577.512,611.383,461.909,431.326,531.009,690.305
CNAG_00163,659.659,542.711,632.799,461.247,446.509,525.217,366.387,360.918,399.041,454.832,506.324,565.481,533.839,505.348
CNAG_00164,140.135,128.102,75.4245,47.2229,34.2619,23.2023,40.239,55.3681,53.9987,67.6227,75.9082,56.9381,65.0793,79.8449
CNAG_00165,7479.55,21253.9,16425.9,11455.4,10053.1,11305.9,10529.9,7941.22,7397.83,7483.89,6521.64,5388.06,5982.58,5696.28
CNAG_00166,4940.04,4976.69,3708.58,3274.85,3666.02,3648.04,2361.39,1688.73,1830.47,2077.78,2148.85,1754.16,1718.47,1399.81
CNAG_00167,23.9255,11.0195,35.7947,86.7583,114.943,86.4815,104.833,240.954,326.738,298.281,289.905,290.15,286.726,269.856
CNAG_00171,333.817,358.134,644.304,538.121,518.349,508.342,435.217,465.502,599.477,770.714,773.617,634.119,677.202,563.968
CNAG_00172,525.221,2206.66,4355.45,2881.69,2012.61,1415.34,480.75,359.893,965.57,1503.45,1497.17,1201.16,1006.37,807.545
CNAG_00173,101.398,63.3622,135.508,187.793,167.994,158.198,226.609,265.562,259.011,210.279,193.001,194.994,168.829,183.947
CNAG_00174,58.1047,42.7006,153.406,210.856,230.991,226.75,311.323,565.985,541.818,355.714,345.624,411.826,377.271,414.385
CNAG_00175,26.8395,21.258,23.6023,42.0768,57.9009,34.4952,76.5339,188.795,134.941,97.1004,97.7357,183.006,140.149,151.529
CNAG_00176,10517.4,8714.47,5923.43,7329.09,6981.25,6860.82,6670.91,6734.27,8051.82,8945.82,9553.1,10127.5,10544.2,10887.3
CNAG_00177,23.7498,81.6051,188.712,108.328,85.6644,91.4812,39.7212,25.0673,36.1265,50.9147,71.0341,63.9659,69.5952,65.3532
CNAG_00178,376.147,231.074,464.541,457.249,360.845,311.396,491.857,505.031,499.285,415.034,370.687,327.581,322.767,334.882
