SUP56,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUP53,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(CAA)D,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(CAA)G1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUP54,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(CAA)G3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(CAA)K,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(CAA)L,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(CAA)M,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(CAA)N,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(GAG)G,85.589,1,158.922,1,87.314,82.331,1,1,1,1,1,1,1,1
tL(UAA)B1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(UAA)B2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(UAA)D,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SUP51,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(UAA)K,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(UAA)L,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(UAA)N,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(UAA)Q,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(UAG)J,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(UAG)L1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tL(UAG)L2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
TLC1,46.235,115.756,169.631,157.564,152.917,133.721,138.887,148.154,199.711,211.406,250.177,232.948,204.586,181.728
tM(CAU)C,1,1,1,1,1,1,1,1,1,1,1,1,1,1
EMT1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IMT4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
EMT5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
EMT3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IMT3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
EMT4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IMT1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
EMT2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IMT2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tM(CAU)Q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tM(CAU)Q2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
