# pyDL periodicity scores computed on 2022-03-08 09:17:54
# Calculation time:  837.654523 seconds
# Input files:  /mnt/c/users/sophi/OneDrive/WIP/crypto/data/crypto_rnaseq_norm_trim.tsv
# Period(s) of oscillation tested:  60.0000, 70.0000, 80.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  1
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
CNAG_06319	80.0	0.23889342426089102	1.6646126598453301	0.470055	0.6253234339808886	1e-06	1.0	0.6253234339808886	244520715216.98026
CNAG_06320	80.0	0.24643469437168924	3.3507879009612287	0.418565	0.5568252718175759	1e-06	1.0	0.5568252718175759	172646845750.52972
CNAG_06321	80.0	0.1573853666105862	0.4774071921868359	0.944048	1.2558856670023506	1e-06	1.0	1.2558856670023506	1980847408725.6863
CNAG_06322	80.0	0.12400500341383153	1.9161194718427352	0.993767	1.3220278329490927	1e-06	1.0	1.3220278329490927	2310587813285.117
CNAG_06323	70.0	0.2452497741589733	2.085732976204099	0.426593	0.5675050784955148	1e-06	1.0	0.5675050784955148	182772578880.04752
CNAG_06324	70.0	0.4099756146275627	3.6811986647063146	0.022154	0.02947190298244377	1e-06	1.0	0.02947190298244377	25628588.086431
CNAG_06325	80.0	0.10254715082718062	1.509483402818473	0.999383	1.3294989084726732	1e-06	1.0	1.3294989084726732	2349982538805.159
CNAG_06326	80.0	0.1319504052936604	1.8689741175344576	0.98825	1.31468845907737	1e-06	1.0	1.31468845907737	2272318671811.6265
CNAG_06327	80.0	0.2562234082225296	2.1379713981234123	0.355272	0.47262534604941603	1e-06	1.0	0.47262534604941603	105573131463.41463
CNAG_06328	80.0	0.07336830822542086	1.2512638100026052	0.999997	1.3303157247781359	1e-06	1.0	1.3303157247781359	2354316539073.236
CNAG_06329	80.0	0.1358338809474254	1.4272363822171779	0.984462	1.309649207994157	1e-06	1.0	1.309649207994157	2246289057015.4434
CNAG_06330	80.0	0.23894385485651487	2.6594046264945894	0.469719	0.6248764465564008	1e-06	1.0	0.6248764465564008	243996733302.0572
CNAG_06331	80.0	0.1664408933321524	1.6981437270095276	0.914774	1.2169418876438574	1e-06	1.0	1.2169418876438574	1802230135785.2788
CNAG_06332	80.0	0.40513906686296336	1.3650859200419068	0.023621	0.03142348200543037	1e-06	1.0	0.03142348200543037	31060107.451563623
CNAG_06333	70.0	0.166043786404985	3.613582715848998	0.916217	1.2188615389936663	1e-06	1.0	1.2188615389936663	1810772315773.0854
CNAG_06334	80.0	0.3457702936737697	2.9502374834887344	0.061123	0.08131313198500996	1e-06	1.0	0.08131313198500996	537710084.9541168
CNAG_06335	80.0	0.3590263405497107	4.589980276196305	0.047846	0.06365047711916605	1e-06	1.0	0.06365047711916605	257936384.47255197
CNAG_06336	80.0	0.31340926690975446	4.37072605517375	0.115547	0.15371445219429586	1e-06	1.0	0.15371445219429586	3632142838.37609
CNAG_06337	80.0	0.1122695464977162	1.640966694567113	0.998027	1.3276949949381334	1e-06	1.0	1.3276949949381334	2340429884576.9854
CNAG_06338	70.0	0.14294673454088289	2.5530559502773844	0.975074	1.2971601665028156	1e-06	1.0	1.2971601665028156	2182636953213.6746
CNAG_06339	80.0	0.10100414947912528	1.487729315274081	0.999513	1.329671850035719	1e-06	1.0	1.329671850035719	2350899716771.202
CNAG_06340	80.0	0.3423515368043423	0.9685577956231349	0.065225	0.0867701034589643	1e-06	1.0	0.0867701034589643	653383945.060375
CNAG_06341	70.0	0.3203604818814326	2.627895230750957	0.100389	0.13354946594315012	1e-06	1.0	0.13354946594315012	2382052069.8278427
CNAG_06342	70.0	0.13214132963365674	2.0292323717801235	0.988107	1.3144982233580196	1e-06	1.0	1.3144982233580196	2271332399832.1333
CNAG_06343	80.0	0.11490572619798983	1.1091954915525066	0.997379	1.3268329477623357	1e-06	1.0	1.3268329477623357	2335874055406.1294
CNAG_06344	80.0	0.1366217830617315	0.7410616012389986	0.98362	1.3085290787935064	1e-06	1.0	1.3085290787935064	2240530305211.393
CNAG_06345	70.0	0.24413603598727862	2.097688767952227	0.433978	0.5773294895962346	1e-06	1.0	0.5773294895962346	192430080643.73785
CNAG_06346	80.0	0.763614075393144	4.590142746774868	3e-06	3.9909591472118494e-06	1e-06	1.0	3.9909591472118494e-06	3.991026705253735
CNAG_06347	70.0	0.9765581978399616	6.284849554302021	1e-06	1.3303197157372831e-06	1e-06	1.0	1.3303197157372831e-06	1.3303234003933966
CNAG_06348	70.0	0.4520815597260769	2.2643835355004733	0.013688	0.018209416269011933	1e-06	1.0	0.018209416269011933	6056145.449256114
CNAG_06349	70.0	0.06724894057280704	2.498157525177684	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_06350	80.0	0.2053251627879695	1.923774556137387	0.707603	0.9413382218148487	1e-06	1.0	0.9413382218148487	834138186421.0176
CNAG_06351	80.0	0.13123459818397717	1.418643244671921	0.988873	1.3155172482602744	1.0	1000000.0	1315517.2482602743	2.2766165619922885e+30
CNAG_06352	80.0	0.2525306462249921	2.8976967689144857	0.378682	0.5037681305948258	1e-06	1.0	0.5037681305948258	127848081277.4364
CNAG_06353	70.0	0.15495094461437683	1.8455196396891258	0.950536	1.2645167813180542	1e-06	1.0	1.2645167813180542	2021969021658.6172
CNAG_06354	80.0	0.41653259601783243	3.662677579342425	0.020469	0.02723031426142645	1e-06	1.0	0.02723031426142645	20218256.656559296
CNAG_06355	70.0	0.4784829625144361	3.2329859354802117	0.010334	0.013747523942429084	1e-06	1.0	0.013747523942429084	2611955.3748745276
CNAG_06356	80.0	0.09550062834011283	1.2388396785865112	0.999774	1.3300190634815265	1e-06	1.0	1.3300190634815265	2352741848386.0137
CNAG_06357	80.0	0.11443770059667671	1.70009587785224	0.997506	1.3270018983662344	1e-06	1.0	1.3270018983662344	2336766475444.848
CNAG_06358	80.0	0.1152458284519099	1.7390819731429528	0.997291	1.3267158796273508	1e-06	1.0	1.3267158796273508	2335255818899.143
CNAG_06359	80.0	0.17092115553868228	1.9587715084186923	0.897425	1.1938621708955313	1e-06	1.0	1.1938621708955313	1701622865127.941
CNAG_06360	80.0	0.1451517344831203	1.6792268522354363	0.971376	1.292240644194019	1.0	1000000.0	1292240.644194019	2.1578957007819535e+30
CNAG_06361	80.0	0.1399523086137665	1.4406266611535044	0.979501	1.3030494918843845	1e-06	1.0	1.3030494918843845	2212500735423.2275
CNAG_06362	70.0	0.11261407255998558	1.9489700665710636	0.997963	1.3276098544763264	1e-06	1.0	1.3276098544763264	2339979662736.826
CNAG_06363	70.0	0.3181864922549488	2.375281832424929	0.104844	0.13947604027675972	1e-06	1.0	0.13947604027675972	2713448518.107367
CNAG_06364	70.0	0.1312271654950144	2.897604523998295	0.98888	1.3155265604982844	1e-06	1.0	1.3155265604982844	2276667185884.6104
CNAG_06365	80.0	0.17046664105686904	2.4443704030665083	0.899367	1.1964456517834932	1e-06	1.0	1.1964456517834932	1712693560147.197
CNAG_06366	80.0	0.06505866207684358	1.0734565836325256	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_06367	80.0	0.27941655862455284	2.150396390046474	0.23021	0.30625290175987996	1e-06	1.0	0.30625290175987996	28724051835.30218
CNAG_06368	80.0	0.18638299324344104	1.6395584065007967	0.823758	1.0958615083963128	1.0	1000000.0	1095861.5083963128	1.316034819931799e+30
CNAG_06369	80.0	0.135972596637792	2.1022211752534417	0.984307	1.309443008438218	1e-06	1.0	1.309443008438218	2245228214080.2817
CNAG_06370	80.0	0.13813949562823677	1.7169955386593967	0.981814	1.306126521386885	1e-06	1.0	1.306126521386885	2228211611352.6694
CNAG_06371	80.0	0.2791369394127393	1.7291433182477092	0.231481	0.307943738118582	1e-06	1.0	0.307943738118582	29202440389.44366
CNAG_06372	80.0	0.5232044321545009	2.2962244892814225	0.006029	0.00802049756618008	1e-06	1.0	0.00802049756618008	523966.6464561982
CNAG_06373	80.0	0.2426537769791306	1.9988427152773018	0.44391	0.5905422250129374	1e-06	1.0	0.5905422250129374	205946562623.1081
CNAG_06374	80.0	0.4457584177975489	2.9033664939112875	0.014662	0.019505147672140045	1e-06	1.0	0.019505147672140045	7440261.345220122
CNAG_06375	80.0	0.12204725227417326	1.3302953108922144	0.994744	1.323327555311368	1e-06	1.0	1.323327555311368	2317409322295.3394
CNAG_06376	70.0	0.3414570277675245	1.4204845226340854	0.066338	0.08825074930257988	1e-06	1.0	0.08825074930257988	687402960.7711918
CNAG_06377	60.0	0.20527408771687883	0.6822786396471433	0.707965	0.9418197975519456	1e-06	1.0	0.9418197975519456	835419041505.284
CNAG_06378	80.0	0.20442913486592476	1.0496928013970641	0.713623	0.9493467465035872	1e-06	1.0	0.9493467465035872	855609337044.2928
CNAG_06379	60.0	0.2990978531884841	1.2387099368403847	0.154708	0.2058111025822836	1e-06	1.0	0.2058111025822836	8718004421.524237
CNAG_06380	80.0	0.12691324357462017	1.8358445608698741	0.99203	1.319717067602857	1e-06	1.0	1.319717067602857	2298492990959.6997
CNAG_06381	70.0	0.24283362761498364	3.9757057146843855	0.442718	0.5889564839117785	1e-06	1.0	0.5889564839117785	204291975659.72662
CNAG_06382	70.0	0.14550501658553583	2.0342617454216456	0.970763	1.2914251582082723	1e-06	1.0	1.2914251582082723	2153815125719.6973
CNAG_06383	80.0	0.35500569875081533	2.90619459442893	0.051399	0.06837710306918061	1e-06	1.0	0.06837710306918061	319760934.4378059
CNAG_06384	70.0	0.14790920415443878	2.8944170083084484	0.966273	1.2854520226846118	1e-06	1.0	1.2854520226846118	2124067495752.924
CNAG_06385	80.0	0.3013101108937759	3.1430217835080834	0.147863	0.19670506412806188	1e-06	1.0	0.19670506412806188	7611290201.345559
CNAG_06386	80.0	0.11683838987502351	1.2055417142892224	0.996832	1.3261052628778276	1e-06	1.0	1.3261052628778276	2332032921789.672
CNAG_06387	70.0	0.12101444830769793	2.122497944925098	0.995262	1.32401666092412	1e-06	1.0	1.32401666092412	2321031488748.766
CNAG_06388	80.0	0.2080344743875873	1.2301151176464806	0.689255	0.9169295156705011	1e-06	1.0	0.9169295156705011	770919106022.5365
CNAG_06389	80.0	0.06374707051468345	0.9105308174188024	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_06390	80.0	0.08805465686116731	0.9013885187016235	0.999929	1.3302252630374658	1.0	1000000.0	1330225.2630374657	2.3538339360639227e+30
CNAG_06391	70.0	0.06314035319385664	2.3502611148741486	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_06392	80.0	0.18785683666693748	1.2805309389184079	0.815711	1.085156425643775	1.0	1000000.0	1085156.425643775	1.277842734342268e+30
CNAG_06393	80.0	0.09640678513969395	1.6142037756220355	0.999743	1.3299778235703388	1e-06	1.0	1.3299778235703388	2352523000801.4365
CNAG_06394	80.0	0.10382873995303975	1.354867480494729	0.999279	1.3293605552222365	1e-06	1.0	1.3293605552222365	2349248968213.153
CNAG_06395	80.0	0.18614556071612745	0.9083357671551474	0.825085	1.0976268426590963	1.0	1000000.0	1097626.8426590962	1.3224051083040578e+30
CNAG_06396	70.0	0.5009109264018026	6.342968024557742	0.007948	0.010573381100679926	1e-06	1.0	0.010573381100679926	1192640.3886882958
CNAG_06399	80.0	0.5557801998823143	1.437259507242153	0.003764	0.005007323410035134	1.0	1000000.0	5007.323410035134	1.3055738404045986e+23
CNAG_06400	80.0	0.22034673113286524	2.0528783447609205	0.602666	0.8017384618045256	1e-06	1.0	0.8017384618045256	515346422401.79297
CNAG_06401	80.0	0.15063524881145823	2.0982651575538287	0.96073	1.27807806050028	1e-06	1.0	1.27807806050028	2087722826059.9475
CNAG_06402	70.0	0.14865801783883412	2.128774778272329	0.964834	1.2835376926136657	1e-06	1.0	1.2835376926136657	2114591967770.481
CNAG_06403	80.0	0.13057866674125496	0.946649592178752	0.989391	1.3162063538730264	1e-06	1.0	1.3162063538730264	2280198386104.043
CNAG_06404	70.0	0.503311107318918	2.3218437202939373	0.007711	0.01025809532805019	1e-06	1.0	0.01025809532805019	1089703.3719515128
CNAG_06405	80.0	0.17188141554418515	1.5883791946713075	0.893522	1.1886699330450088	1e-06	1.0	1.1886699330450088	1679517657996.864
CNAG_06406	80.0	0.07530882794949106	1.1462303379007566	0.999992	1.3303090731795573	1e-06	1.0	1.3303090731795573	2354281224409.0835
CNAG_06407	80.0	0.15278702741795067	1.4540409330740045	0.955754	1.2714583895947713	1e-06	1.0	1.2714583895947713	2055451143231.347
CNAG_06408	70.0	0.22007653535608204	3.2936511059291744	0.604609	0.804323273012203	1e-06	1.0	0.804323273012203	520346947312.9747
CNAG_06409	80.0	0.3677682306994304	1.047943204315956	0.040995	0.05453645674664992	1e-06	1.0	0.05453645674664992	162258398.02557814
CNAG_06410	80.0	0.1494105129160256	2.290776876984657	0.963322	1.2815262492034711	1e-06	1.0	1.2815262492034711	2104666154867.1646
CNAG_06411	70.0	0.12805335557753306	2.2360540779712377	0.991275	1.3187126762174755	1e-06	1.0	1.3187126762174755	2293249073472.072
CNAG_06412	70.0	0.2970034290984794	2.9319569132755587	0.161565	0.21493310487309414	1e-06	1.0	0.21493310487309414	9929326066.7459
CNAG_06413	70.0	0.09775461750342575	2.3871630201552376	0.999687	1.3299033256662574	1e-06	1.0	1.3299033256662574	2352127697631.1436
CNAG_06414	80.0	0.1672211359986993	0.8397632600214593	0.911904	1.2131238700596916	1e-06	1.0	1.2131238700596916	1785320426978.0457
CNAG_06415	80.0	0.1461611180965545	1.1500492522857388	0.969602	1.2898806570183012	1e-06	1.0	1.2898806570183012	2146096695125.4033
CNAG_06416	80.0	0.15081768809959514	1.550114702242851	0.960313	1.2775233171788176	1e-06	1.0	1.2775233171788176	2085005510330.1387
CNAG_06417	80.0	0.1648042197347419	2.4034618693409104	0.920577	1.2246617329542808	1e-06	1.0	1.2246617329542808	1836746270921.3975
CNAG_06418	70.0	0.262729154665293	2.2053791428782037	0.316117	0.4205366775797227	1e-06	1.0	0.4205366775797227	74372867747.99455
CNAG_06419	80.0	0.18276046428926374	2.317891623374104	0.842971	1.1214209410947733	1e-06	1.0	1.1214209410947733	1410284604188.2493
CNAG_06420	80.0	0.11469593192222298	1.7927771135954724	0.997442	1.3269167579044272	1e-06	1.0	1.3269167579044272	2336316723555.5537
CNAG_06421	80.0	0.1901270318304805	1.490847964280183	0.803065	1.0683332025185612	1e-06	1.0	1.0683332025185612	1219329251787.4568
CNAG_06422	80.0	0.2555636553507124	2.178767984277658	0.359507	0.47825925004556347	1e-06	1.0	0.47825925004556347	109393739512.51659
CNAG_06423	60.0	0.19163147794819407	1.4632173087146747	0.794244	1.0565984523060425	1e-06	1.0	1.0565984523060425	1179589054136.7876
CNAG_06424	80.0	0.3762609738331516	1.8346738573143173	0.035705	0.0474990654503997	1e-06	1.0	0.0474990654503997	107213155.67034806
CNAG_06425	80.0	0.18754554358860395	1.945742815753438	0.817423	1.0874339329971172	1e-06	1.0	1.0874339329971172	1285906655792.6995
CNAG_06426	80.0	0.1185168810662784	1.7333108040321037	0.996247	1.3253270258441212	1e-06	1.0	1.3253270258441212	2327929607641.9985
CNAG_06427	80.0	0.261187679701038	1.4375504928629266	0.325268	0.4327104332984346	1e-06	1.0	0.4327104332984346	81020487912.31914
CNAG_06428	60.0	0.34874345305117754	2.091201745122475	0.057719	0.07678472367264025	1e-06	1.0	0.07678472367264025	452791812.9437759
CNAG_06431	80.0	0.3261203866684843	2.098703191800063	0.089521	0.11909155127251733	1e-06	1.0	0.11909155127251733	1689172146.4433062
CNAG_06432	80.0	0.7916777904559819	4.1159982637013615	1e-06	1.3303197157372831e-06	1e-06	1.0	1.3303197157372831e-06	1.3303234003933966
CNAG_06433	80.0	0.19430577620630377	2.082393174035921	0.778366	1.035475635859566	1e-06	1.0	1.035475635859566	1110249262344.8887
CNAG_06434	80.0	0.20967024804059003	1.2027991825587336	0.678061	0.902037916772538	1e-06	1.0	0.902037916772538	733964995606.0114
CNAG_06435	80.0	0.23849674262199466	2.2368628776193646	0.472856	0.6290496595046687	1.0	1000000.0	629049.6595046688	2.4891776471150924e+29
CNAG_06436	80.0	0.1416570596196724	1.2048893531194311	0.977015	1.2997423170710616	1.0	1000000.0	1299742.3170710616	2.195695106237407e+30
CNAG_06437	70.0	0.17991306409187333	1.9812827397005135	0.857293	1.1404737800635627	1e-06	1.0	1.1404737800635627	1483394565364.0444
CNAG_06438	70.0	0.145485249559248	2.340209347335836	0.970791	1.2914624071603127	1e-06	1.0	1.2914624071603127	2154001500372.0364
CNAG_06439	80.0	0.14047428405475446	1.3452674044599806	0.978727	1.302019824424404	1e-06	1.0	1.302019824424404	2207259938143.293
CNAG_06440	80.0	0.3082346030260703	1.9291944788218418	0.128324	0.17071194720227112	1e-06	1.0	0.17071194720227112	4975160373.500942
CNAG_06441	80.0	0.1539703011923524	1.7267609837869735	0.952996	1.2677893678187677	1e-06	1.0	1.2677893678187677	2037708327825.7837
CNAG_06443	80.0	0.1988490534810521	1.1802746388084893	0.750258	0.9980830092896226	1e-06	1.0	0.9980830092896226	994262037728.4115
CNAG_06444	80.0	0.10711026879583949	1.6008947117710381	0.998913	1.3288736582062768	1e-06	1.0	1.3288736582062768	2346668578011.0967
CNAG_06445	70.0	0.09797278779611159	2.5654886895356657	0.999676	1.3298886921493842	1e-06	1.0	1.3298886921493842	2352050053998.0083
CNAG_06446	80.0	0.12682017116936525	1.3086997082395926	0.992102	1.31981285062239	1.0	1000000.0	1319812.8506223902	2.2989911912782152e+30
CNAG_06447	80.0	0.18813007793811043	1.2757977657257358	0.814194	1.0831383306350015	1e-06	1.0	1.0831383306350015	1270727942478.9177
CNAG_06448	70.0	0.3354124567307621	3.314072013507374	0.074486	0.09909019434640727	1e-06	1.0	0.09909019434640727	973053464.4489604
CNAG_06449	70.0	0.19461374069913448	2.823536584938738	0.77648	1.0329666528756856	1e-06	1.0	1.0329666528756856	1102198322561.4062
CNAG_06450	80.0	0.15184786529506106	1.4508688034777346	0.957976	1.2744143600031397	1e-06	1.0	1.2744143600031397	2069820437848.5178
CNAG_06451	70.0	0.1281134611766191	2.1973197621934077	0.99124	1.3186661150274246	1e-06	1.0	1.3186661150274246	2293006171594.5493
CNAG_06452	70.0	0.44889195791333075	3.164975730901593	0.014191	0.018878567086027784	1e-06	1.0	0.018878567086027784	6747212.1971135335
CNAG_06453	80.0	0.7427183075956533	3.3674176061441425	9e-06	1.1972877441635549e-05	1e-06	1.0	1.1972877441635549e-05	11.97460572574693
CNAG_06454	80.0	0.28177110879041223	2.4058877021614995	0.219673	0.2922353229151562	1e-06	1.0	0.2922353229151562	24957647435.23245
CNAG_06455	80.0	0.15327002956732455	1.7615973391830453	0.954616	1.2699444857582622	1e-06	1.0	1.2699444857582622	2048117713040.2598
CNAG_06456	80.0	0.2117979244758085	1.7814869255508012	0.663306	0.8824090493668343	1e-06	1.0	0.8824090493668343	687085608253.7323
CNAG_06459	70.0	0.4039810739359129	2.312350310438436	0.023999	0.03192634285797906	1e-06	1.0	0.03192634285797906	32574204.613082886
CNAG_06460	80.0	0.13563219579172947	2.0332011632000637	0.984697	1.3099618331273555	1e-06	1.0	1.3099618331273555	2247898069072.0337
CNAG_06463	80.0	0.12231440352301219	1.8645719405386736	0.994605	1.3231426408708804	1e-06	1.0	1.3231426408708804	2316437992694.814
CNAG_06464	80.0	0.1308135440688402	1.0747396222407097	0.989223	1.3159828601607824	1.0	1000000.0	1315982.8601607825	2.2790347619425112e+30
CNAG_06465	80.0	0.3052806126706564	3.452126857082553	0.136198	0.1811868846439865	1e-06	1.0	0.1811868846439865	5948314689.932916
CNAG_06466	80.0	0.24283696587450038	2.513031277962576	0.442693	0.5889232259188851	1e-06	1.0	0.5889232259188851	204257368972.11133
CNAG_06467	60.0	0.23712754680734924	1.441693010620209	0.4826	0.6420122948148128	1e-06	1.0	0.6420122948148128	264625397368.72583
CNAG_06468	70.0	0.4145714664089843	2.1495619474119465	0.020916	0.027824967174361014	1e-06	1.0	0.027824967174361014	21570737.43476021
CNAG_06469	70.0	0.23288331262759324	2.3749816719157213	0.512966	0.6824087833028912	1e-06	1.0	0.6824087833028912	317786314932.36334
CNAG_06470	80.0	0.12008050508692981	1.994992595302199	0.995683	1.3245767255244452	1e-06	1.0	1.3245767255244452	2323978151889.376
CNAG_06471	80.0	0.11151186649819511	1.2172428937305524	0.998183	1.3279025248137886	1e-06	1.0	1.3279025248137886	2341527542244.0254
CNAG_06472	80.0	0.3239752504815079	1.8868129136054677	0.093407	0.12426117368787241	1e-06	1.0	0.12426117368787241	1918822992.4346683
CNAG_06473	80.0	0.23965950064415376	2.6438002585272864	0.46473	0.6182394814945875	1e-06	1.0	0.6182394814945875	236304384077.8505
CNAG_06474	80.0	0.19696389744066037	2.454389716003164	0.762203	1.0139736782941045	1e-06	1.0	1.0139736782941045	1042511610973.679
CNAG_06475	80.0	0.2785731577918648	2.6577561075092393	0.234083	0.31140523001893045	1e-06	1.0	0.31140523001893045	30198308637.24132
CNAG_06482	80.0	0.14191101069859924	2.5047564994215743	0.976643	1.2992474381368075	1e-06	1.0	1.2992474381368075	2193190212125.3538
CNAG_06483	80.0	0.17829189902360382	2.881755163337255	0.865026	1.150761142425359	1e-06	1.0	1.150761142425359	1523899506388.0764
CNAG_06484	80.0	0.29129249769637783	2.3787870668253572	0.181514	0.2414716528823372	1e-06	1.0	0.2414716528823372	14080119705.864956
CNAG_06485	80.0	0.18124992128611295	2.3550939306562357	0.850641	1.1316244933144783	1e-06	1.0	1.1316244933144783	1449131477718.5095
CNAG_06486	80.0	0.18159192029833598	2.782847194112487	0.848855	1.1292485423021714	1e-06	1.0	1.1292485423021714	1440022874137.1619
CNAG_06487	80.0	0.49574396532896076	5.346669634822672	0.008441	0.011229228720538408	1e-06	1.0	0.011229228720538408	1427186.7380777928
CNAG_06489	70.0	0.281949703839464	1.883032580058221	0.218864	0.29115909426512476	1e-06	1.0	0.29115909426512476	24682925726.907303
CNAG_06490	70.0	0.24001121796905564	2.280783208588444	0.46222	0.614900379008087	1e-06	1.0	0.614900379008087	232496203256.77332
CNAG_06491	80.0	0.38451883297407885	3.409506669995284	0.03145	0.041838555059937554	1e-06	1.0	0.041838555059937554	73278825.12607738
CNAG_06492	80.0	0.16582344184033476	1.422669238744532	0.917034	1.2199484102014237	1e-06	1.0	1.2199484102014237	1815620686539.6577
CNAG_06493	70.0	0.21909709869778854	3.1443528313912856	0.611596	0.8136182168660594	1e-06	1.0	0.8136182168660594	538595948167.6472
CNAG_06494	70.0	0.29656998697787174	2.6408321235576877	0.163017	0.21686472910034468	1e-06	1.0	0.21686472910034468	10199442659.643543
CNAG_06495	80.0	0.14070264857561818	1.1163286192599093	0.978423	1.30161540723082	1e-06	1.0	1.30161540723082	2205203802900.766
CNAG_06497	80.0	0.5912938703957352	1.1449625578478848	0.002258	0.0030038619181347852	1.0	1000000.0	3003.8619181347854	3.0108267995077343e+22
CNAG_06498	80.0	0.21200631572552506	0.8233301259952721	0.661857	0.880481416098731	1e-06	1.0	0.880481416098731	682592600915.7347
CNAG_06499	70.0	0.3040075883829281	2.2581927722620745	0.139936	0.18615961974141246	1e-06	1.0	0.18615961974141246	6451629446.01303
CNAG_06500	80.0	0.2226099834850628	2.7370373571135946	0.586474	0.7801979249673074	1e-06	1.0	0.7801979249673074	474914599437.97754
CNAG_06501	80.0	0.43650290950694204	5.038154067635599	0.016225	0.02158443738783742	1e-06	1.0	0.02158443738783742	10077523.528369728
CNAG_06502	80.0	0.1240618807331476	1.862774502764023	0.993744	1.3219972355956306	1e-06	1.0	1.3219972355956306	2310427386536.762
CNAG_06503	80.0	0.04711004108095692	1.0295163033896657	1.0	1.330319715737283	1.0	1000000.0	1330319.715737283	2.3543353737058656e+30
CNAG_06504	80.0	0.08381389140857806	1.437084302131391	0.999968	1.3302771455063795	1e-06	1.0	1.3302771455063795	2354111718936.933
CNAG_06505	80.0	0.13588621501326995	1.649941158465269	0.984407	1.3095760404097918	1e-06	1.0	1.3095760404097918	2245912590636.9287
CNAG_06506	80.0	0.1218307043165903	0.9147417515417483	0.994855	1.3234752207998148	1e-06	1.0	1.3234752207998148	2318185183345.72
CNAG_06507	80.0	0.23250865225892506	2.092517126130029	0.515681	0.6860206013311179	1e-06	1.0	0.6860206013311179	322858950464.7396
CNAG_06508	80.0	0.31375938921466456	2.6520707593527098	0.114688	0.15257170755847752	1e-06	1.0	0.15257170755847752	3551739547.9858794
CNAG_06509	70.0	0.11552704644465384	2.271533418153023	0.997213	1.3266121146895233	1e-06	1.0	1.3266121146895233	2334707927745.082
CNAG_06510	80.0	0.27567598984872344	3.4510823799082733	0.247767	0.3296093250090794	1e-06	1.0	0.3296093250090794	35809882940.689896
CNAG_06511	80.0	0.6827821871116634	2.435641667909405	0.000299	0.00039776559500544765	1e-06	1.0	0.00039776559500544765	460.6995212305249
CNAG_06512	70.0	0.2744143524045394	4.227309803079398	0.25419	0.33815396854326	1e-06	1.0	0.33815396854326	38667642810.19199
CNAG_06515	80.0	0.2946622226496459	1.0711582064262428	0.169453	0.22542666679082982	1e-06	1.0	0.22542666679082982	11455784859.041355
CNAG_06516	80.0	0.23282468517006089	1.706902036623635	0.513404	0.6829914633383841	1e-06	1.0	0.6829914633383841	318601041965.2845
CNAG_06517	70.0	0.4844132026665188	4.784242465891847	0.009692	0.012893458684925746	1e-06	1.0	0.012893458684925746	2156320.6499256766
CNAG_06518	60.0	0.2503972011626836	2.1598545274232253	0.392546	0.5222116831338075	1e-06	1.0	0.5222116831338075	142410423604.61417
CNAG_06519	80.0	0.09641640960724177	1.678514984188321	0.999743	1.3299778235703388	1e-06	1.0	1.3299778235703388	2352523000801.4365
CNAG_06520	80.0	0.20914518294359688	1.4807256440531753	0.68159	0.9067326150493749	1e-06	1.0	0.9067326150493749	745484597847.7212
CNAG_06521	70.0	0.316701741010671	1.4833550753037184	0.107974	0.1436399409870174	1e-06	1.0	0.1436399409870174	2963788011.524369
CNAG_06522	80.0	1e-06	1.0000000000000022	1.0	1.330319715737283	1.0	1000000.0	1330319.715737283	2.3543353737058656e+30
CNAG_06523	80.0	1e-06	1.0000000000000022	1.0	1.330319715737283	1.0	1000000.0	1330319.715737283	2.3543353737058656e+30
CNAG_06524	70.0	0.16830255453911624	1.8701462621216658	0.907839	1.2077161204152194	1e-06	1.0	1.2077161204152194	1761551407517.2034
CNAG_06525	80.0	0.17631696851791803	1.79872877583052	0.874219	1.162990771572132	1e-06	1.0	1.162990771572132	1573003037033.0125
CNAG_06526	80.0	0.19856379913314365	0.9817285664377483	0.752084	1.0005121730905588	1e-06	1.0	1.0005121730905588	1001539308420.3345
CNAG_06527	70.0	0.051767464730783544	1.8836285944416695	1.0	1.330319715737283	1e-06	1.0	1.330319715737283	2354337728041.2397
CNAG_06529	80.0	0.19887262237112974	1.142419783157864	0.750106	0.9978808006928306	1e-06	1.0	0.9978808006928306	993657857115.9302
CNAG_06530	80.0	0.22370144115154142	3.1016900160822725	0.578726	0.7698906078097749	1e-06	1.0	0.7698906078097749	456339677982.7315
CNAG_06531	80.0	0.16920366979968557	2.126508467618834	0.904338	1.2030586710904232	1e-06	1.0	1.2030586710904232	1741250111720.7935
CNAG_06532	80.0	0.19790761992399178	1.0548480161100273	0.756165	1.0059412078504826	1e-06	1.0	1.0059412078504826	1017931750988.0183
CNAG_06533	80.0	0.41192755266726583	1.7795808419156316	0.021616	0.028756190975377113	1e-06	1.0	0.028756190975377113	23807806.864056345
CNAG_06534	80.0	0.32293550052902675	3.2193998486692132	0.09532	0.12680607530407784	1e-06	1.0	0.12680607530407784	2039142731.8476355
