# pyJTK periodicity scores computed on 2022-03-08 09:17:55
# Calculation time: 0.001135 seconds
# Input file: /mnt/c/users/sophi/OneDrive/WIP/crypto/data/crypto_rnaseq_norm_trim.tsv
# Period(s) of oscillation tested: 60.0000, 70.0000, 80.0000
probe	p-value	amp	period	lag	tau
CNAG_06708	1.0	20.151750000000007	70.95238095238095	23.94047619047619	-47.0
CNAG_06709	1.0	2.109000000000001	70.95238095238095	42.464285714285715	-51.0
CNAG_06710	1.0	12.895500000000002	70.95238095238095	44.36904761904762	-23.0
CNAG_06711	1.0	15.663	70.95238095238095	33.416666666666664	-67.0
CNAG_06712	1.0	98.16224999999999	70.95238095238095	35.416666666666664	-41.0
CNAG_06713	0.18189698446557426	23.391749999999995	70.0	57.75	123.0
CNAG_06714	1.0	28.03575000000002	70.95238095238095	28.94047619047619	-105.0
CNAG_06715	1.0	0.5700000000000002	70.95238095238095	24.035714285714285	-57.0
CNAG_06716	1.0	7.98	70.95238095238095	38.416666666666664	-61.0
CNAG_06717	1.0	18.092249999999993	70.95238095238095	40.464285714285715	-61.0
CNAG_06718	1.0	0.23999999999999988	70.95238095238095	22.511904761904763	-58.0
CNAG_06719	1.0	1.3522499999999993	70.95238095238095	28.654761904761905	-37.0
CNAG_06722	1.0	1.4107500000000002	70.95238095238095	46.75	-27.0
CNAG_06723	1.0	229.67475000000005	70.95238095238095	38.654761904761905	-13.0
CNAG_06724	0.2252303955977127	3.4560000000000004	66.66666666666667	9.416666666666666	-121.0
CNAG_06725	0.2252303955977127	6.691500000000003	70.0	2.75	-121.0
CNAG_06726	0.009490433598653624	1.4445000000000001	70.0	27.75	-147.0
CNAG_06727	1.0	0.47024999999999983	70.95238095238095	39.13095238095238	-37.0
CNAG_06728	1.0	3.3322499999999984	70.95238095238095	30.13095238095238	-95.0
CNAG_06729	1.0	10.162500000000009	70.95238095238095	41.273809523809526	-45.0
CNAG_06730	1.0	27.68999999999999	70.95238095238095	31.55952380952381	-105.0
CNAG_06731	1.0	0.02774999999999994	70.95238095238095	34.273809523809526	-62.0
CNAG_06732	1.0	6.774	70.95238095238095	42.55952380952381	-17.0
CNAG_06733	1.0	12.492750000000001	70.95238095238095	40.36904761904762	-79.0
CNAG_06734	1.0	374.7180000000002	70.95238095238095	22.988095238095237	-45.0
CNAG_06737	1.0	12.697499999999998	70.95238095238095	40.55952380952381	-37.0
CNAG_06738	1.0	5.1209999999999996	70.95238095238095	36.75	-53.0
CNAG_06739	0.03565001790208913	11.466750000000001	70.0	60.25	137.0
CNAG_06740	0.9794972466413688	2.2169999999999996	70.0	42.75	106.0
CNAG_06741	1.0	45.159749999999995	70.95238095238095	38.55952380952381	-75.0
CNAG_06742	1.0	28.73024999999999	70.95238095238095	40.464285714285715	-93.0
CNAG_06743	1.0	12.368999999999998	70.95238095238095	23.988095238095237	-83.0
CNAG_06744	1.0	4.814249999999998	70.95238095238095	45.13095238095238	-21.0
CNAG_06745	0.012511323172989766	3224.0625	70.0	17.75	-145.0
CNAG_06746	0.00398915965652886	1921.4999999999995	70.0	17.75	-153.0
CNAG_06747	0.016395354260898914	2212.65	70.0	17.75	-143.0
CNAG_06748	1.0	18.443250000000006	70.95238095238095	41.98809523809524	-45.0
CNAG_06749	1.0	3.3059999999999956	70.95238095238095	31.416666666666668	-75.0
CNAG_06750	0.3407601255807152	14.360249999999999	70.0	32.75	-117.0
CNAG_06751	1.0	3.828000000000002	70.95238095238095	44.75	-17.0
CNAG_06752	1.0	9.62625	70.95238095238095	36.55952380952381	-53.0
CNAG_06753	1.0	29.137499999999996	70.95238095238095	41.892857142857146	-49.0
CNAG_06754	0.0005842763650073882	8.758499999999998	70.0	62.75	165.0
CNAG_06755	1.0	101.63475000000003	70.95238095238095	40.98809523809524	-45.0
CNAG_06756	1.0	18.93075	70.95238095238095	35.36904761904762	-37.0
CNAG_06757	0.18189698446557426	1.3560000000000012	80.0	2.75	-123.0
CNAG_06758	1.0	95.84475	70.95238095238095	33.607142857142854	-63.0
CNAG_06759	1.0	9.30525	70.95238095238095	25.845238095238095	-57.0
CNAG_06760	0.03565001790208913	11.945250000000005	80.0	27.75	-137.0
CNAG_06761	1.0	24.2145	70.95238095238095	28.13095238095238	-45.0
CNAG_06762	1.0	8.152499999999998	70.95238095238095	36.083333333333336	-35.0
CNAG_06763	0.0931842481503503	6.576749999999999	70.0	37.75	129.0
CNAG_06764	0.016395354260898914	81.36225	70.0	42.75	143.0
CNAG_06765	1.0	1.082999999999998	70.95238095238095	41.32142857142857	-79.0
CNAG_06766	1.0	21.50475	70.95238095238095	37.273809523809526	-85.0
CNAG_06767	1.0	315.9052500000001	70.95238095238095	39.845238095238095	-23.0
CNAG_06769	1.0	3.2355	70.95238095238095	40.79761904761905	-49.0
CNAG_06770	1.0	1140.99525	70.95238095238095	35.55952380952381	-67.0
CNAG_06771	1.0	3.4777500000000003	70.95238095238095	36.32142857142857	-87.0
CNAG_06772	1.0	8.448749999999999	70.95238095238095	36.75	-49.0
CNAG_06773	1.0	29.150250000000003	70.95238095238095	40.13095238095238	-61.0
CNAG_06774	1.0	44.94225	70.95238095238095	27.13095238095238	-49.0
CNAG_06775	1.0	31.6965	70.95238095238095	39.845238095238095	-65.0
CNAG_06776	0.02767157727063674	0.7792499999999998	70.0	32.75	-139.0
CNAG_06777	1.0	0.8767500000000004	70.95238095238095	39.75	-61.0
CNAG_06778	0.012511323172989766	19.78575	80.0	27.75	-145.0
CNAG_06779	1.0	50.88074999999992	70.95238095238095	40.607142857142854	-19.0
CNAG_06780	1.0	0.23324999999999996	70.95238095238095	34.75	-49.0
CNAG_06781	1.0	39.09075000000001	70.95238095238095	37.083333333333336	-51.0
CNAG_06782	0.2252303955977127	7.060500000000001	80.0	62.75	121.0
CNAG_06783	1.0	0.3277499999999999	70.95238095238095	33.273809523809526	-64.0
CNAG_06784	1.0	0.2549999999999999	70.95238095238095	33.17857142857143	-77.0
CNAG_06785	1.0	2.085000000000001	70.95238095238095	42.464285714285715	-91.0
CNAG_06786	1.0	3.15375	70.95238095238095	35.79761904761905	-57.0
CNAG_06787	1.0	0.4244999999999999	70.95238095238095	35.98809523809524	-53.0
CNAG_06790	1.0	5.185500000000001	70.95238095238095	43.464285714285715	-58.0
CNAG_06791	1.0	8.52225	70.95238095238095	39.17857142857143	-64.0
CNAG_06792	1.0	14.510249999999996	70.95238095238095	45.94047619047619	-23.0
CNAG_06793	0.012511323172989766	3.702750000000001	75.0	35.25	-145.0
CNAG_06794	1.0	39.21675000000001	70.95238095238095	38.70238095238095	-75.0
CNAG_06795	1.0	74.17875000000002	70.95238095238095	36.416666666666664	-59.0
CNAG_06796	0.0931842481503503	4.935750000000002	70.0	52.75	129.0
CNAG_06797	1.0	1.4257500000000012	70.95238095238095	39.273809523809526	-35.0
CNAG_06798	1.0	26.32575	70.95238095238095	40.845238095238095	-65.0
CNAG_06799	0.3407601255807152	70.23075000000006	80.0	57.75	117.0
CNAG_06800	0.677805821366127	82.956	80.0	72.75	110.0
CNAG_06801	1.0	17.939249999999998	70.95238095238095	27.511904761904763	-83.0
CNAG_06802	1.0	0.31125	70.95238095238095	41.98809523809524	-65.0
CNAG_06804	1.0	4.00725	70.95238095238095	24.654761904761905	-23.0
CNAG_06805	1.0	0.0	70.95238095238095	52.464285714285715	0.0
CNAG_06806	1.0	56.80725000000004	70.95238095238095	26.55952380952381	-67.0
CNAG_06807	1.0	0.48449999999999993	70.95238095238095	38.416666666666664	-87.0
CNAG_06808	1.0	8.352000000000002	70.95238095238095	28.321428571428573	-69.0
CNAG_06809	1.0	7.710750000000002	70.95238095238095	29.13095238095238	-91.0
CNAG_06810	1.0	0.8872499999999999	70.95238095238095	25.797619047619047	-53.0
CNAG_06811	1.0	1378.185	70.95238095238095	24.273809523809526	-85.0
CNAG_06812	1.0	6.169500000000002	70.95238095238095	21.321428571428573	-27.0
CNAG_06813	1.0	71.58824999999999	70.95238095238095	24.13095238095238	-63.0
CNAG_06814	1.0	3.8489999999999998	70.95238095238095	22.75	-41.0
CNAG_06815	1.0	0.9712500000000013	70.95238095238095	40.79761904761905	-46.0
CNAG_06816	1.0	0.7627499999999996	70.95238095238095	29.654761904761905	-75.0
CNAG_06817	0.18189698446557426	3.0704999999999996	80.0	12.75	-123.0
CNAG_06818	0.016395354260898914	0.9592499999999999	70.0	32.75	-143.0
CNAG_06819	0.012511323172989766	3.7109999999999976	70.0	60.75	145.0
CNAG_06820	1.0	28.67175	70.95238095238095	37.035714285714285	-59.0
CNAG_06821	1.0	43.301249999999996	70.95238095238095	29.511904761904763	-35.0
CNAG_06822	1.0	0.2340000000000002	70.95238095238095	35.607142857142854	-70.0
CNAG_06823	1.0	0.4095000000000002	70.95238095238095	28.654761904761905	-49.0
CNAG_06824	1.0	4.049250000000001	70.95238095238095	43.416666666666664	-61.0
CNAG_06825	0.8914012606101419	2.5462499999999997	80.0	67.75	107.0
CNAG_06826	0.14623145653648356	2.602500000000002	80.0	67.75	125.0
CNAG_06827	0.5604983773928899	0.2077500000000001	70.0	10.25	-112.0
CNAG_06828	1.0	5.26125	70.95238095238095	28.797619047619047	-51.0
CNAG_06829	1.0	33.952499999999986	70.95238095238095	27.892857142857142	-37.0
CNAG_06830	0.04568219289251269	43.12049999999998	70.0	60.75	135.0
CNAG_06831	1.0	4.044749999999999	70.95238095238095	29.654761904761905	-73.0
CNAG_06832	2.814707803468329e-05	5.2147499999999996	70.0	22.75	-181.0
CNAG_06833	1.0	0.18975000000000009	70.95238095238095	22.654761904761905	-71.0
CNAG_06834	1.0	20.710500000000003	70.95238095238095	38.226190476190474	-95.0
CNAG_06835	0.00016964607662027208	1.2284999999999993	70.0	20.25	-172.0
CNAG_06836	1.0	0.8610000000000004	70.95238095238095	30.36904761904762	-36.0
CNAG_06837	0.11701150627760835	8.916749999999997	70.0	32.75	-127.0
CNAG_06838	1.0	2.0242499999999986	70.95238095238095	41.273809523809526	-65.0
CNAG_06839	0.00041288822369205786	45.5175	70.0	42.75	167.0
CNAG_06840	1.0	2394.5475000000006	70.95238095238095	37.273809523809526	-55.0
CNAG_06843	1.0	0.6997499999999999	70.95238095238095	32.70238095238095	-77.0
CNAG_06844	1.0	6.954000000000001	70.95238095238095	30.083333333333332	-49.0
CNAG_06845	1.0	3.8527499999999995	70.95238095238095	28.988095238095237	-21.0
CNAG_06846	1.0	8.460749999999999	70.95238095238095	32.607142857142854	-55.0
CNAG_06847	1.0	1281.1350000000002	70.95238095238095	37.083333333333336	-41.0
CNAG_06848	1.0	112.40924999999999	70.95238095238095	20.845238095238095	-49.0
CNAG_06849	1.0	43.351499999999994	70.95238095238095	44.51190476190476	-45.0
CNAG_06852	1.0	2.0325000000000006	70.95238095238095	46.32142857142857	-51.0
CNAG_06853	1.0	0.3187499999999992	70.95238095238095	22.36904761904762	-70.0
CNAG_06854	1.0	0.03749999999999987	70.95238095238095	36.17857142857143	-63.0
CNAG_06860	0.00715476931376985	8.530499999999996	70.0	2.75	-149.0
CNAG_06861	0.5067877175337508	1.4797500000000006	80.0	57.75	113.0
CNAG_06862	1.0	1.0087499999999998	70.95238095238095	39.13095238095238	-43.0
CNAG_06863	0.07384724087003963	1.0687499999999999	70.0	35.25	-131.0
CNAG_06864	1.0	9.672749999999994	70.95238095238095	46.51190476190476	-27.0
CNAG_06865	1.0	31.244249999999994	70.95238095238095	36.79761904761905	-29.0
CNAG_06866	1.0	83.3355	70.95238095238095	36.98809523809524	-69.0
CNAG_06867	0.3407601255807152	1.7872500000000007	80.0	70.25	117.0
CNAG_06868	1.0	7.755	70.95238095238095	36.32142857142857	-81.0
CNAG_06869	1.0	0.15075000000000005	70.95238095238095	26.083333333333332	-68.0
CNAG_06870	1.0	3.1792499999999992	70.95238095238095	36.32142857142857	-101.0
CNAG_06871	1.0	3.62025	70.95238095238095	45.94047619047619	-23.0
CNAG_06872	1.0	0.5077500000000004	70.95238095238095	27.702380952380953	-36.0
CNAG_06873	1.0	0.399	70.95238095238095	43.32142857142857	-63.0
CNAG_06874	1.0	9.701250000000002	70.95238095238095	47.845238095238095	-23.0
CNAG_06875	1.0	5.613750000000001	70.95238095238095	27.511904761904763	-65.0
CNAG_06876	1.0	17.747249999999998	70.95238095238095	28.464285714285715	-53.0
CNAG_06877	1.0	0.0	70.95238095238095	52.464285714285715	0.0
CNAG_06879	1.0	29.015249999999998	70.95238095238095	36.17857142857143	-21.0
CNAG_06880	1.0	34.230000000000004	70.95238095238095	35.607142857142854	-71.0
CNAG_06881	1.0	18.722249999999995	70.95238095238095	40.79761904761905	-45.0
CNAG_06882	1.0	39.38924999999998	70.95238095238095	30.55952380952381	-103.0
CNAG_06884	1.0	4.2555	70.95238095238095	41.083333333333336	-29.0
CNAG_06887	1.0	40.30875	70.95238095238095	35.607142857142854	-85.0
CNAG_06888	1.0	1.6387500000000004	70.95238095238095	49.51190476190476	-23.0
CNAG_06889	0.10509787721397931	7.877250000000011	70.0	12.75	-128.0
CNAG_06890	1.0	1.3687500000000001	70.95238095238095	37.51190476190476	-89.0
CNAG_06891	1.0	4.095749999999999	70.95238095238095	29.988095238095237	-29.0
CNAG_06892	1.0	39.036	70.95238095238095	34.845238095238095	-43.0
CNAG_06893	0.0015782932322102184	5.450999999999998	70.0	30.25	-159.0
CNAG_06894	1.0	0.0	70.95238095238095	52.464285714285715	0.0
CNAG_06895	1.0	0.5850000000000002	70.95238095238095	32.083333333333336	-61.0
CNAG_06896	1.0	9.251999999999999	70.95238095238095	34.98809523809524	-43.0
CNAG_06897	1.0	11.420999999999996	70.95238095238095	37.51190476190476	-59.0
CNAG_06898	1.0	39.37274999999999	70.95238095238095	22.845238095238095	-59.0
CNAG_06899	1.0	112.28925	70.95238095238095	40.94047619047619	-31.0
CNAG_06900	1.0	371.1457499999999	70.95238095238095	34.845238095238095	-71.0
CNAG_06901	0.614209037252029	4.995	70.0	32.75	-111.0
CNAG_06902	0.0015782932322102184	12.345000000000006	70.0	37.75	159.0
CNAG_06903	0.5067877175337508	1.5194999999999999	70.0	37.75	113.0
CNAG_06904	1.0	0.5910000000000002	70.95238095238095	47.36904761904762	-14.0
CNAG_06905	1.0	34.025999999999996	70.95238095238095	35.55952380952381	-55.0
CNAG_06906	1.0	136.32	70.95238095238095	43.416666666666664	-51.0
CNAG_06907	1.0	0.3547499999999999	70.95238095238095	23.892857142857142	-85.0
CNAG_06908	1.0	139.06725	70.95238095238095	38.32142857142857	-33.0
CNAG_06909	0.03565001790208913	2.3467499999999997	80.0	69.75	137.0
CNAG_06910	1.0	4.4925	70.95238095238095	29.892857142857142	-47.0
CNAG_06911	1.0	0.2715000000000001	70.95238095238095	28.654761904761905	-61.0
CNAG_06912	1.0	2.2297500000000006	70.95238095238095	35.845238095238095	-87.0
CNAG_06913	1.0	0.6149999999999995	70.95238095238095	35.13095238095238	-59.0
CNAG_06914	0.18189698446557426	8.06475	70.0	22.75	-123.0
CNAG_06915	1.0	0.6937500000000002	70.95238095238095	27.36904761904762	-79.0
CNAG_06916	1.0	23.920499999999997	70.95238095238095	39.17857142857143	-73.0
CNAG_06917	1.0	15.800999999999998	70.95238095238095	25.321428571428573	-57.0
CNAG_06918	0.5067877175337508	0.7462500000000001	70.0	27.75	-113.0
CNAG_06919	1.0	331.61699999999996	70.95238095238095	38.94047619047619	-47.0
CNAG_06920	0.05823088090004787	12.060749999999997	80.0	57.75	133.0
CNAG_06921	1.0	3.016499999999999	70.95238095238095	31.55952380952381	-61.0
CNAG_06922	1.0	10.879499999999997	70.95238095238095	36.32142857142857	-89.0
CNAG_06923	1.0	65.3475	70.95238095238095	32.70238095238095	-63.0
CNAG_06924	1.0	5.566499999999998	70.95238095238095	37.75	-65.0
CNAG_06925	1.0	6.664500000000002	70.95238095238095	31.13095238095238	-65.0
CNAG_06926	0.012511323172989766	0.7177499999999992	70.0	27.75	-145.0
CNAG_06927	0.2252303955977127	9.648750000000001	80.0	60.25	121.0
CNAG_06928	1.0	2.212500000000001	70.95238095238095	35.13095238095238	-71.0
CNAG_06929	1.0	10.476750000000001	70.95238095238095	35.035714285714285	-54.0
CNAG_06930	1.0	242.14275000000006	70.95238095238095	27.988095238095237	-41.0
CNAG_06931	1.0	8.928750000000003	70.95238095238095	23.892857142857142	-43.0
CNAG_06932	1.0	10.12425	70.95238095238095	29.36904761904762	-46.0
CNAG_06934	1.0	1.8187499999999979	70.95238095238095	25.607142857142858	-103.0
CNAG_06935	1.0	25.657500000000006	70.95238095238095	29.845238095238095	-93.0
CNAG_06936	1.0	1.3334999999999997	70.95238095238095	35.845238095238095	-37.0
CNAG_06938	1.0	0.0	70.95238095238095	52.464285714285715	0.0
CNAG_06939	1.0	0.0	70.95238095238095	52.464285714285715	0.0
CNAG_06942	0.05823088090004787	2.608500000000001	73.33333333333333	32.75	-133.0
CNAG_06943	1.0	0.5497499999999997	70.95238095238095	38.13095238095238	-51.0
CNAG_06944	1.0	0.40799999999999936	70.95238095238095	36.17857142857143	-101.0
CNAG_06946	1.0	145.1392500000001	70.95238095238095	30.13095238095238	-51.0
CNAG_06947	1.0	2.055749999999997	70.95238095238095	47.70238095238095	-31.0
CNAG_06948	1.0	110.7585	70.95238095238095	31.94047619047619	-79.0
CNAG_06949	0.00715476931376985	170.79000000000008	70.0	10.25	-149.0
CNAG_06953	1.0	0.5879999999999992	70.95238095238095	22.36904761904762	-79.0
CNAG_06954	1.0	0.0	70.95238095238095	52.464285714285715	0.0
CNAG_06955	1.0	0.0	70.95238095238095	52.464285714285715	0.0
CNAG_06956	1.0	0.7065000000000001	70.95238095238095	20.845238095238095	-59.0
CNAG_06957	1.0	0.0	70.95238095238095	52.464285714285715	0.0
CNAG_06958	1.0	0.0	70.95238095238095	52.464285714285715	0.0
CNAG_06962	1.0	1.4625000000000001	70.95238095238095	35.607142857142854	-76.0
CNAG_06963	1.0	47.79975	70.95238095238095	26.321428571428573	-59.0
CNAG_06966	1.0	0.9659999999999999	70.95238095238095	38.36904761904762	-57.0
CNAG_06967	1.0	9.749250000000007	70.95238095238095	37.654761904761905	-69.0
CNAG_06968	1.0	51.235500000000016	70.95238095238095	46.17857142857143	-63.0
CNAG_06969	1.0	5.777999999999995	70.95238095238095	28.226190476190474	-105.0
CNAG_06971	1.0	8.744999999999992	70.95238095238095	30.607142857142858	-93.0
CNAG_06973	1.0	0.2917500000000002	70.95238095238095	36.70238095238095	-39.0
CNAG_06976	1.0	0.08174999999999999	70.95238095238095	35.75	-50.0
CNAG_06977	1.0	0.7514999999999998	70.95238095238095	41.79761904761905	-73.0
CNAG_06978	1.0	0.4267500000000003	70.95238095238095	45.083333333333336	-48.0
CNAG_06980	1.0	14.196750000000002	70.95238095238095	19.416666666666668	-35.0
CNAG_06983	1.0	6.1005	70.95238095238095	47.464285714285715	-5.0
CNAG_06984	1.0	3.4755000000000003	70.95238095238095	35.13095238095238	-57.0
CNAG_06985	1.0	1.5322499999999994	70.95238095238095	19.416666666666668	-95.0
CNAG_06986	1.0	6.4222499999999965	70.95238095238095	34.51190476190476	-69.0
CNAG_06993	0.012511323172989766	34.6965	70.0	2.75	-145.0
CNAG_06994	0.0931842481503503	3.921000000000004	70.0	7.75	-129.0
CNAG_06997	1.0	34.3125	70.95238095238095	37.654761904761905	-61.0
CNAG_06998	0.11701150627760835	70.44149999999993	80.0	67.75	127.0
CNAG_06999	1.0	3.74025	70.95238095238095	37.75	-66.0
CNAG_07000	0.2252303955977127	34.99275000000003	80.0	37.75	-121.0
CNAG_07002	1.0	0.24299999999999988	70.95238095238095	29.36904761904762	-72.0
CNAG_07004	1.0	88.49100000000004	70.95238095238095	42.13095238095238	-17.0
CNAG_07005	1.0	12.55125	70.95238095238095	40.32142857142857	-27.0
CNAG_07008	1.0	27.007500000000004	70.95238095238095	27.36904761904762	-55.0
CNAG_07009	1.0	3.7492500000000017	70.95238095238095	33.226190476190474	-63.0
CNAG_07011	1.0	2.3437500000000027	70.95238095238095	36.892857142857146	-45.0
CNAG_07015	0.3407601255807152	7.364249999999997	70.0	32.75	-117.0
CNAG_07020	0.2252303955977127	21.987000000000002	80.0	57.75	121.0
CNAG_07022	1.0	0.0	70.95238095238095	52.464285714285715	0.0
CNAG_07026	1.0	0.43725000000000014	70.95238095238095	30.464285714285715	-103.0
CNAG_07027	1.0	6.612000000000002	70.95238095238095	47.845238095238095	-13.0
CNAG_07028	1.0	30.37275	70.95238095238095	47.464285714285715	-27.0
CNAG_07029	1.0	28.85250000000001	70.95238095238095	34.845238095238095	-65.0
CNAG_07030	1.0	12.442499999999997	70.95238095238095	32.226190476190474	-103.0
CNAG_07032	1.0	105.921	70.95238095238095	40.32142857142857	-43.0
CNAG_07033	1.0	5.660250000000003	70.95238095238095	51.035714285714285	-15.0
CNAG_07041	1.0	0.2025	70.95238095238095	22.75	-79.0
CNAG_07042	1.0	0.0	70.95238095238095	20.797619047619047	-54.0
CNAG_07043	0.021360371022838665	8.13675	70.0	12.75	-141.0
CNAG_07076	1.0	0.4934999999999996	70.95238095238095	22.988095238095237	-98.0
CNAG_07093	1.0	3.3795	70.95238095238095	49.035714285714285	-59.0
CNAG_07108	1.0	15.366750000000003	70.95238095238095	45.226190476190474	-41.0
CNAG_07114	1.0	22.570499999999996	70.95238095238095	24.178571428571427	-81.0
CNAG_07124	1.0	0.0	70.95238095238095	28.55952380952381	-33.0
CNAG_07162	1.0	1.5997499999999993	70.95238095238095	46.035714285714285	-25.0
CNAG_07163	1.0	21.170999999999996	70.95238095238095	41.98809523809524	-67.0
CNAG_07164	0.8914012606101419	20.781750000000002	80.0	67.75	107.0
CNAG_07176	1.0	0.15449999999999997	70.95238095238095	26.083333333333332	-62.0
CNAG_07177	1.0	81.72825	70.95238095238095	39.892857142857146	-75.0
CNAG_07188	1.0	0.5917500000000004	70.95238095238095	26.035714285714285	-43.0
CNAG_07203	1.0	0.8414999999999999	70.95238095238095	26.55952380952381	-83.0
CNAG_07253	0.3407601255807152	28.692749999999982	80.0	32.75	-117.0
CNAG_07276	1.0	0.0	70.95238095238095	43.79761904761905	-25.0
CNAG_07303	1.0	0.023250000000000104	70.95238095238095	35.845238095238095	-84.0
CNAG_07304	1.0	5.170500000000001	70.95238095238095	39.17857142857143	-89.0
CNAG_07305	1.0	0.8280000000000001	70.95238095238095	29.13095238095238	-35.0
CNAG_07306	1.0	0.0	70.95238095238095	43.416666666666664	-27.0
CNAG_07307	1.0	0.0	70.95238095238095	28.464285714285715	-30.0
CNAG_07308	1.0	3.195	70.95238095238095	37.75	-56.0
CNAG_07309	0.2252303955977127	12.787500000000003	80.0	67.75	121.0
CNAG_07310	0.4164366890620728	11.375250000000001	80.0	67.75	115.0
CNAG_07311	0.05823088090004787	1.9875000000000016	80.0	57.75	133.0
CNAG_07312	1.0	2.0932499999999976	70.95238095238095	39.416666666666664	-51.0
CNAG_07313	0.012511323172989766	3.008999999999999	70.0	25.25	-145.0
CNAG_07314	1.0	2.0145	70.95238095238095	41.416666666666664	-29.0
CNAG_07315	0.07384724087003963	8.767499999999998	70.0	27.75	-131.0
CNAG_07316	1.0	7.6590000000000025	70.95238095238095	37.70238095238095	-61.0
CNAG_07317	1.0	33.513000000000005	70.95238095238095	37.083333333333336	-29.0
CNAG_07318	1.0	16.37099999999999	70.95238095238095	32.226190476190474	-69.0
CNAG_07319	1.0	32.223000000000006	70.95238095238095	34.17857142857143	-89.0
CNAG_07320	1.0	2.6850000000000014	70.95238095238095	33.70238095238095	-92.0
CNAG_07321	0.012511323172989766	2.2282500000000014	70.0	60.75	145.0
CNAG_07322	1.0	13.922250000000002	70.95238095238095	44.75	-49.0
CNAG_07323	1.0	6.092999999999996	70.95238095238095	35.13095238095238	-59.0
CNAG_07324	1.0	1.053	70.95238095238095	38.464285714285715	-70.0
CNAG_07325	0.741402605480225	9.23775	70.0	32.75	-109.0
CNAG_07326	1.0	118.17150000000026	70.95238095238095	32.51190476190476	-57.0
CNAG_07327	1.0	15.036000000000001	70.95238095238095	31.273809523809526	-85.0
CNAG_07328	1.0	1.7062500000000003	70.95238095238095	35.70238095238095	-47.0
CNAG_07329	1.0	3.950249999999997	70.95238095238095	29.416666666666668	-97.0
CNAG_07330	1.0	1.1782499999999991	70.95238095238095	27.988095238095237	-85.0
CNAG_07331	1.0	9.3495	70.95238095238095	32.845238095238095	-51.0
CNAG_07332	0.614209037252029	2.9895000000000005	80.0	32.75	-111.0
CNAG_07333	1.0	7.423500000000002	70.95238095238095	44.75	-25.0
CNAG_07334	1.0	19.594500000000004	70.95238095238095	41.32142857142857	-35.0
CNAG_07335	0.0011420362653821493	3.471750000000001	70.0	35.25	-161.0
CNAG_07336	1.0	2.248500000000001	70.95238095238095	34.94047619047619	-95.0
CNAG_07337	0.00398915965652886	3.969750000000001	70.0	42.75	153.0
CNAG_07338	1.0	17.662499999999998	70.95238095238095	35.892857142857146	-21.0
CNAG_07339	1.0	10.6725	70.95238095238095	44.464285714285715	-23.0
CNAG_07340	0.03565001790208913	14.092499999999994	70.0	32.75	-137.0
CNAG_07341	0.741402605480225	28.10474999999999	70.0	42.75	109.0
CNAG_07342	0.012511323172989766	16.032750000000007	70.0	32.75	-145.0
CNAG_07344	0.5067877175337508	0.5497499999999997	70.0	22.75	-113.0
CNAG_07345	1.0	2.607750000000003	70.95238095238095	41.17857142857143	-21.0
CNAG_07346	1.0	68.55749999999998	70.95238095238095	41.98809523809524	-65.0
CNAG_07347	1.0	25.268249999999995	70.95238095238095	43.083333333333336	-33.0
CNAG_07348	1.0	15.986249999999998	70.95238095238095	40.94047619047619	-53.0
CNAG_07349	1.0	44.313	70.95238095238095	41.416666666666664	-79.0
CNAG_07350	1.0	5.973000000000001	70.95238095238095	39.17857142857143	-57.0
CNAG_07351	0.3407601255807152	2.7464999999999993	80.0	67.75	117.0
CNAG_07352	1.0	30.282000000000004	70.95238095238095	37.273809523809526	-63.0
CNAG_07353	0.2776437018849706	13.929000000000002	70.0	42.75	119.0
CNAG_07354	1.0	56.61600000000004	70.95238095238095	41.654761904761905	-49.0
CNAG_07355	1.0	1.2704999999999993	70.95238095238095	37.416666666666664	-91.0
CNAG_07356	1.0	247.15574999999978	70.95238095238095	30.083333333333332	-71.0
CNAG_07357	1.0	0.20550000000000002	70.95238095238095	38.70238095238095	-64.0
CNAG_07358	0.04568219289251269	1.0124999999999997	80.0	27.75	-135.0
CNAG_07359	1.0	6.495750000000001	70.95238095238095	41.083333333333336	-29.0
CNAG_07360	1.0	9.377249999999997	70.95238095238095	44.845238095238095	-41.0
CNAG_07361	1.0	15.498750000000005	70.95238095238095	46.226190476190474	-43.0
CNAG_07362	1.0	262.90875000000005	70.95238095238095	35.607142857142854	-53.0
CNAG_07363	1.0	180.83474999999996	70.95238095238095	34.607142857142854	-31.0
CNAG_07364	1.0	2.553750000000001	70.95238095238095	41.98809523809524	-67.0
CNAG_07365	1.0	4.302750000000001	70.95238095238095	39.416666666666664	-77.0
CNAG_07367	1.0	0.32474999999999987	70.95238095238095	37.75	-63.0
CNAG_07368	1.0	3.356999999999994	70.95238095238095	34.13095238095238	-55.0
CNAG_07369	1.0	0.3472499999999997	70.95238095238095	27.55952380952381	-46.0
CNAG_07370	1.0	0.30299999999999994	70.95238095238095	35.607142857142854	-75.0
CNAG_07372	1.0	7.7595	70.95238095238095	47.464285714285715	-19.0
CNAG_07373	1.0	215.16	70.95238095238095	35.607142857142854	-69.0
CNAG_07374	1.0	25.818000000000005	70.95238095238095	27.464285714285715	-51.0
CNAG_07375	1.0	3.493500000000001	70.95238095238095	39.17857142857143	-21.0
CNAG_07376	0.03565001790208913	7.450499999999998	80.0	57.75	137.0
CNAG_07377	1.0	7.089749999999997	70.95238095238095	27.892857142857142	-67.0
