time_points	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230
CNAG_00127	164.818	902.907	741.352	468.015	208.46	183.393	218.906	357.615	357.394	357.741	317.936	240.341	225.583	251.823	369.688	309.054	269.294	240.793	209.92	198.834	212.558	264.897	281.719	273.071
CNAG_00128	49.1875	354.325	206.616	138.065	50.5175	26.5253	78.0442	174.722	249.156	200.436	97.2655	100.134	88.917	89.6019	137.455	139.425	160.777	85.5687	66.5962	78.7399	115.555	120.919	116.212	142.378
CNAG_00129	348.248	1282.86	979.36	772.142	621.585	632.187	584.277	432.04	413.21	546.394	556.729	568.504	511.663	507.43	517.476	527.767	547.871	505.633	447.674	488.187	437.213	434.933	488.091	480.921
CNAG_00130	5341.76	225.583	35.8134	34.5163	59.3032	197.835	534.709	3138.64	3836.8	2194.73	1358.01	1163.66	1233.14	1723.19	2387.26	2624.66	2116.73	1802.78	1688.03	1736.21	2125.7	2634.91	3482.92	3211.41
CNAG_00131	166.803	69.0164	12.1404	21.3254	45.4653	49.0148	53.4496	46.8497	34.9737	31.3831	44.6483	57.3011	65.7808	58.2116	67.8602	47.4995	64.1885	56.6619	57.2003	71.4266	63.6724	84.3642	51.1645	52.8332
CNAG_00132	60.4438	40.3571	44.3346	52.8207	25.9181	15.088	22.4853	20.9213	38.8504	50.0726	47.9855	39.6029	40.2956	33.2767	38.2628	39.1488	46.4098	64.8845	61.1929	36.8407	47.5711	59.0511	53.8569	58.9599
CNAG_00133	283.602	157.15	79.2544	38.2369	20.5108	35.5471	23.3923	86.8729	98.7841	117.311	124.352	156.354	128.782	129.468	166.58	191.047	139.311	117.738	125.559	114.95	143.494	190.199	190.435	172.819
CNAG_00134	1072.99	139.07	116.342	231.502	336.406	532.537	490.223	563.305	615.874	548.978	600.045	604.343	609.853	564.711	563.142	608.48	491.509	539.585	565.376	550.401	550.7	580.307	620.468	597.077
CNAG_00135	523.355	362.3	331.963	476.836	371.194	431.036	455.61	466.984	361.943	323.077	492.812	491.788	511.663	479.134	478.059	651.438	434.2	442.429	458.774	421.258	470.845	472.427	440.746	472.484
CNAG_00136	28144.1	6646.72	1829.24	2173.25	2834.47	3727.91	4909.4	4441.11	3894.22	5016.39	7061.48	8342.63	8529.02	10155.2	8837.52	7614.81	6346.09	6091.91	7377.37	8550.17	8004.36	8065.94	7974.74	7231.75
CNAG_00137	8383.52	5770.59	4826.55	2379.07	1721.99	1918.66	2177.86	1642.39	1267.31	1297.8	1286.68	1194.34	1026.45	1053.53	983.406	1080.74	1000.5	996.68	1034.09	1050.19	1002.05	1062.02	1052.8	1048.32
CNAG_00138	5037.78	3678.82	5333.45	5304	4787.08	5349.27	6467.13	5809.24	4003.93	4134.11	5038.35	5273.19	4774.22	5095.99	4886.71	5016.94	4677.9	4518.61	4886.49	5061.01	4730.01	4707.4	4490.96	4225.99
CNAG_00139	20514.1	2507.62	55.0976	21.7325	16.4731	16.5783	48.514	136.601	302.474	445.718	583.593	644.412	667.658	774.349	847.973	1033.48	951.35	1068.64	1153.41	1238.18	1132.27	1161.38	1460.83	1516.59
CNAG_00140	305.946	528.639	187.332	692.883	1138.84	1308.58	1512.37	1980.18	2009.66	1730.7	1297.8	1188.69	1525.63	1478.9	1573.65	1420.24	1623.13	1596.63	1454.94	1429.13	1516.88	1458.52	1620.08	1412.18
CNAG_00141	593.201	374.832	235.542	205.819	163.633	117.153	119.176	91.0672	116.888	129.963	177.857	173.62	117.776	130.159	112.187	163.844	143.368	176.972	152.616	177.165	137.114	134.979	128.264	147.651
CNAG_00142	501.713	3000.94	1112.97	1112.19	1258.55	2452.49	2822.25	3203.24	2015.81	1598.91	1152.37	923.011	1123.16	1206.32	1274.49	1370.62	926.772	952.924	973.044	1019.68	1102.95	1108.89	1039.02	1013.52
CNAG_00143	3416.39	3922.17	4965.17	5138.17	6611.94	8563.23	10504.5	9775.55	7149.69	6097.92	5744.72	6103.25	6673.47	7507.7	7217.23	5487.23	5232.6	4978.31	5266.78	5482.16	5614.73	5651.82	5346.87	4868.19
CNAG_00144	119.211	28.9463	40.4501	89.1299	60.767	58.5998	52.5661	42.7626	57.3899	97.2927	112.523	107.493	95.1411	75.4543	76.9581	79.5271	90.4566	99.4086	90.5124	100.493	88.871	82.9184	95.3047	107.658
CNAG_00145	396.451	1036.1	843.949	665.579	420.613	374.03	456.664	612.056	624.429	543.528	558.496	523.148	536.475	552.702	564.427	672.706	514.077	508.823	469.873	492.124	519.497	578.768	580.2	581.631
CNAG_00146	219.376	135.113	169.847	413.374	563.38	572.039	595.878	556.992	730.038	788.135	749.494	814.936	877.618	791.326	755.541	723.119	773.164	761.094	817.653	827.753	804.214	795.395	713.629	671.295
CNAG_00147	21373.9	20294.5	23014.3	16914.3	15421	18508	20555.2	20996.3	18037.7	16953.8	17220.6	16048.9	15651.7	18312.7	16679.5	16927.9	12750.5	12792.5	14587.3	15492.1	13996.8	13931	15247.9	13564.9
CNAG_00148	1060.48	222.165	46.833	320.874	727.013	980.331	1217.07	1322.59	1852.78	1624.54	1346.9	1389.77	1736.22	1875.98	1876.86	1484.84	1613.92	1552.88	1728.73	1867.12	1910.11	1784.72	2168.43	1937.4
CNAG_00149	446.623	3019.16	15161.5	18729.6	18530	14467.3	14737.7	14864.1	11993.3	11046.9	9398.63	8865.1	8152.29	7754.81	8344.3	6535.64	9674.27	8795.1	7950.84	7094.46	7080.78	7077.97	7285.22	7535.49
CNAG_00150	9551.23	9964.38	10067.7	5600.59	4576.23	3052.62	3174.5	3427.73	3892.17	4621.92	4486.26	4086.93	3441.25	4000.02	3766.86	3679.4	3412.16	3395.52	3282.64	3460.62	3141.55	3270.43	3774.75	3689.17
CNAG_00151	400.386	440.912	297.527	535.642	741.29	1103.01	1307.77	1317.3	1247.83	1139.46	989.329	918.166	1230.02	1152.56	1117.83	1001.18	912.435	917.918	848.176	932.083	1023.61	1017.03	991.678	901.727
CNAG_00152	189.193	329.193	361.02	415.315	415.817	548.286	497.451	481.82	456.669	412.822	341.187	335.703	347.761	342.881	360.31	316.073	330.134	343.57	342.456	310.703	327.069	341.16	338.65	344.842
CNAG_00153	116.837	144.759	123.838	186.802	249.696	331.47	320.959	410.384	360.523	333.093	256.302	229.57	231.76	235.287	259.246	264.47	240.266	250.549	229.557	217.055	248.12	226.144	240.028	228.09
CNAG_00154	1048.59	133.299	52.3427	66.4758	136.178	249.78	301.63	271.55	340.411	396.296	473.359	604.035	606.82	664.94	627.642	604.175	604.194	602.87	708.113	708.457	670.048	682.191	667.806	596.677
CNAG_00155	9.8375	0	1.37744	3.83514	0	0	0	1.05892	0	1.83047	2.77902	0.807534	0.779974	0	0	1.57542	2.04812	0.972371	1.84989	0.984248	2.58706	0.937355	0	2.1093
CNAG_00156	752.569	210.772	413.232	628.964	753.37	338.198	268.936	493.457	723.886	728.525	805.914	906.053	847.832	687.577	703.444	790.863	747.562	949.034	924.947	927.162	762.32	797.689	915.925	916.492
CNAG_00157	598.208	578.421	636.957	744.553	605.325	673.933	659.712	914.839	832.138	678.821	662.584	613.263	727.805	738.708	782.115	811.833	847.905	777.741	804.522	724.576	852.999	812.645	813.933	804.416
CNAG_00158	133.702	245.299	161.958	436.671	385.258	274.347	158.698	112.314	223.957	314.206	293.397	252.413	258.862	210.129	221.505	243.701	306.208	286.033	277.665	253.767	262.886	235.318	264.689	330.389
CNAG_00159	233.149	207.354	289.262	282.522	259.177	277.411	316.396	291.203	258.384	259.926	282.533	285.059	352.548	324.453	323.422	346.593	316.434	314.076	323.731	370.077	320.795	364.631	304.734	278.428
CNAG_00160	72.7975	88.866	107.44	111.219	93.3476	60.7872	69.607	72.0066	89.2041	65.8968	52.8013	54.9123	52.2583	48.1021	54.5775	59.0784	81.9246	95.2924	57.3467	67.9131	76.7494	82.4872	66.284	84.3722
CNAG_00161	387.598	257.483	168.048	109.941	105.428	123.785	110.738	76.2423	48.1907	52.1683	58.3593	91.2513	115.436	116.954	91.9733	104.766	105.478	90.4305	135.042	161.417	129.353	174.348	119.656	130.777
CNAG_00162	40337.7	5660.08	820.954	191.757	292.123	521.664	840.558	1549.2	916.649	577.512	611.383	461.909	431.326	531.009	690.305	693.186	576.545	538.694	476.347	479.329	636.416	651.462	821.233	835.284
CNAG_00163	1005.39	659.659	542.711	632.799	461.247	446.509	525.217	366.387	360.918	399.041	454.832	506.324	565.481	533.839	505.348	513.588	470.043	499.799	503.171	545.274	532.072	495.861	505.308	513.615
CNAG_00164	117.066	140.135	128.102	75.4245	47.2229	34.2619	23.2023	40.239	55.3681	53.9987	67.6227	75.9082	56.9381	65.0793	79.8449	78.7712	105.478	90.4305	98.9693	98.4248	104.345	98.4223	105.882	150.815
CNAG_00165	3314.25	7479.55	21253.9	16425.9	11455.4	10053.1	11305.9	10529.9	7941.22	7397.83	7483.89	6521.64	5388.06	5982.58	5696.28	5637.65	5025.05	4860.88	4755.15	4946.83	4811.07	4977.36	4985.94	4779.68
CNAG_00166	638.454	4940.04	4976.69	3708.58	3274.85	3666.02	3648.04	2361.39	1688.73	1830.47	2077.78	2148.85	1754.16	1718.47	1399.81	1395.04	1368.14	1531.48	1429.04	1471.45	1437.54	1251.37	1262.84	1252.93
CNAG_00167	457.444	23.9255	11.0195	35.7947	86.7583	114.943	86.4815	104.833	240.954	326.738	298.281	289.905	290.15	286.726	269.856	304.057	299.025	312.131	314.482	301.18	288.026	287.768	347.776	332.215
CNAG_00171	1107.7	333.817	358.134	644.304	538.121	518.349	508.342	435.217	465.502	599.477	770.714	773.617	634.119	677.202	563.968	727.846	617.507	707.886	702.034	728.344	725.239	657.086	742.037	715.054
CNAG_00172	162.319	525.221	2206.66	4355.45	2881.69	2012.61	1415.34	480.75	359.893	965.57	1503.45	1497.17	1201.16	1006.37	807.545	793.226	1033.27	1260.19	1246.83	1189.96	1018.44	823.935	890.96	973.444
CNAG_00173	74.765	101.398	63.3622	135.508	187.793	167.994	158.198	226.609	265.562	259.011	210.279	193.001	194.994	168.829	183.947	185.9	215.052	211.977	181.29	199.802	167.296	186.534	168.723	187.728
CNAG_00174	331.524	58.1047	42.7006	153.406	210.856	230.991	226.75	311.323	565.985	541.818	355.714	345.624	411.826	377.271	414.385	336.353	463.898	397.7	407.901	381.888	367.362	389.94	455.38	432.407
CNAG_00175	141.753	26.8395	21.258	23.6023	42.0768	57.9009	34.4952	76.5339	188.795	134.941	97.1004	97.7357	183.006	140.149	151.529	109.01	234.071	186.652	170.928	187.459	208.907	198.833	186.881	222.963
CNAG_00176	13765.5	10517.4	8714.47	5923.43	7329.09	6981.25	6860.82	6670.91	6734.27	8051.82	8945.82	9553.1	10127.5	10544.2	10887.3	9194.65	10529.8	10403.4	10441.9	10728.8	9724.54	9872.11	9526.74	9693.93
CNAG_00177	31.6194	23.7498	81.6051	188.712	108.328	85.6644	91.4812	39.7212	25.0673	36.1265	50.9147	71.0341	63.9659	69.5952	65.3532	47.9881	55.943	65.4088	69.7241	75.9312	71.9056	56.8817	49.906	61.4
CNAG_00178	276.294	376.147	231.074	464.541	457.249	360.845	311.396	491.857	505.031	499.285	415.034	370.687	327.581	322.767	334.882	413.611	390.546	349.794	352.977	350.248	354.097	342.432	391.701	362.57
CNAG_00179	106.245	238.115	1658.44	1298.84	300.909	91.7334	66.4431	97.4207	302.474	559.207	475.212	274.561	122.456	116.011	163.733	282.001	338.963	254.761	221.062	158.464	144.875	137.791	210.043	218.313
CNAG_00180	4043.72	1707.72	182	48.0456	70.0646	154.95	221.911	258.872	337.453	529.8	827.179	854.717	821.592	823.749	851.674	1018.67	1006.96	1021.74	1112.08	1140.1	1068.22	1072.2	1118.99	1165.97
CNAG_00181	1312.8	35.4178	72.8268	220.414	205.585	195.405	174.638	177.403	270.57	311.299	414.114	396.153	347.589	292.973	324.775	375.578	389.858	415.423	381.712	381.543	393.466	366.639	398.654	426.556
CNAG_00182	2419.04	1336.41	804.425	1477.81	1306.87	885.282	587.441	374.858	329.132	641.578	1264.45	1422.07	1207.4	1095.97	1111.76	1275.31	1320.01	1331.18	1466.04	1544.29	1482.38	1341.36	1355.81	1397.41
CNAG_00183	5377.18	3169.55	3461.51	4009	3253.99	2660.27	2223.21	2561.53	2302.9	2369.54	2057.4	1820.18	1488.19	1410.99	1490.78	1334.38	1241.16	1178.51	1100.69	988.185	974.459	1001.1	973.6	909.11
CNAG_00184	1856.34	2720.67	2151.56	2523.52	2579.69	2207.13	2046.02	3327.13	3144.7	2820.75	2886.47	2654.36	2194.07	2214.58	2317.52	2718.39	2302.08	2346.33	2021.93	2169.28	2092.93	2223.41	2311.33	2287.54
CNAG_00185	3989.85	820.482	462.82	1082.79	1149.82	1015.88	1032.86	1016.56	1090.58	1488.17	1933.98	2006.44	1821.24	1891.07	1719.77	1955.1	2071.47	2031.28	2247.45	2083.46	1989.08	1889.3	1933.95	1999.43
CNAG_00186	172.401	390.602	582.657	391.185	224.034	215.335	156.79	178.958	195.193	147.352	179	127.873	140.395	131.102	140.915	185.9	153.81	137.104	152.785	159.646	165.079	152.254	141.51	137.299
CNAG_00187	562.705	551.425	234.165	475.558	449.167	611.187	660.212	833.371	762.849	709.305	681.785	659.755	617.739	574.395	653.92	797.952	585.761	621.345	600.29	636.809	641.591	684.269	753.227	747.748
CNAG_00188	530.241	553.703	1725.93	1700.25	1012.55	896.335	865.869	679.827	545.478	633.341	842.042	850.333	783.094	795.099	747.914	898.779	898.099	852.769	975.819	921.256	878.738	879.239	789.382	842.667
CNAG_00189	1292.65	341.792	816.822	1098.13	902.726	780.286	766.732	601.467	556.757	730.356	983.771	1092.59	1006.95	941.292	829.781	939.74	919.604	931.532	992.468	991.138	940.827	912.984	884.935	924.93
CNAG_00190	2524.3	215.329	263.091	360.504	598.523	706.236	631.736	800.544	725.937	783.439	805.914	908.475	822.093	863.008	831.802	900.354	813.102	842.073	827.827	907.477	848.555	855.805	885.795	839.503
CNAG_00191	367.923	2799.28	2652.95	1054.66	548.005	553.716	509.397	348.385	314.778	365.178	336.261	302.825	251.932	272.578	243.578	326.9	303.121	276.153	287.658	263.779	298.374	329.012	271.162	311.122
CNAG_00192	529.258	156.085	114.328	178.973	278.945	400.09	391.276	414.038	281.967	348.704	377.946	331.896	319.009	300.874	292.091	374.951	311.314	271.292	232.162	273.621	259.568	230.589	259.11	287.92
CNAG_00193	1960.61	3429.31	2259	3489.98	4889.22	6311.92	6345.84	5364.49	3424.62	3522.73	3290.35	3076.7	3003.68	3266.23	3060.38	2626.23	2427.02	2182.97	2352.14	2453.73	2401.65	2268.4	2386.22	2154.65
CNAG_00194	394.484	1200.83	1318.21	1250.26	4230.29	7566.35	9041.53	4428.41	2160.38	1577.86	1372.83	2018.83	2672.19	2582.42	2323.59	1311.54	1408.08	1425.5	1556.69	1912.39	2042.05	1795.03	1490.1	1283.51
CNAG_00195	609.925	1276.02	685.965	384.793	490.898	659.817	789.934	884.199	651.088	440.227	333.482	386.809	450.825	418.771	453.802	460.811	366.613	392.838	372.753	374.999	453.598	445.244	414.921	393.385
CNAG_00229	268.564	191.404	121.215	33.2379	13.1785	24.3149	31.6396	68.8299	114.837	109.828	104.676	110.632	88.917	102.806	80.8556	141	135.176	140.021	127.643	104.33	118.142	127.48	154.95	145.542
CNAG_00231	332.804	352.252	336.182	241.669	237.261	384.697	510.574	349.485	261.501	257.211	312.21	293.986	273.033	286.763	243.609	274.953	254.01	243.146	251.61	231.363	246.666	227.821	233.322	218.339
CNAG_00232	9395.5	17472.2	56452.9	51823	41081.7	34600	36238.8	51329	53460.9	49493.9	45485	42751.6	37869.3	38595.7	37680.7	41142.1	43105.6	40543.9	39202	36010.6	34320.7	32915.2	34043.3	33247.9
CNAG_00233	715.186	2403.94	4692.94	2931.33	2723.55	2785.16	2935.1	2502.23	1988.12	2249.64	2459.43	2391.91	2330.56	2275.89	2250.82	1943.28	2084.98	1940.85	2004.36	1990.15	1941.16	1862.52	1749.21	1782.36
CNAG_00234	307.914	559.4	517.917	403.968	611.701	811.232	723.491	684.063	582.39	550.055	543.761	541.855	556.121	540.441	503.326	509.649	440.345	444.374	491.147	485.234	479.468	471.49	478.622	465.101
CNAG_00235	5356.94	1199.97	939.002	1156.89	1674.33	1914.1	2012.33	1465.07	1015.73	1097.56	1085.8	1130.65	1015.42	1132.66	1024.07	989.837	846.467	834.246	841.463	838.964	863.386	841.306	881.62	835.71
CNAG_00236	859.373	508.989	808.97	1883.1	1475.33	1372.83	1295.06	1134.58	921.125	1292.11	1846.06	1834.61	1567.85	1429.01	1321.76	1456.8	1349.11	1217.46	1217.47	1250.6	1104.5	1008.1	1067.3	1085.87
CNAG_00237	2881.4	3233.35	5033.17	7778.95	10633.9	14254	18529.2	15199.8	11586.3	14381.1	15181.8	14470.2	13593.4	13962.8	11623	9209.14	8088.01	8166.95	8628.83	9562.96	9084.89	9111.09	8246.76	7434.24
CNAG_00238	17369.1	30708.9	39507.7	31239.8	27267.4	28819.8	34200.3	35052.4	26852.5	25604.5	27528	26127.8	22526.4	26910.8	24858	23471.4	17741.8	17116.6	17966.2	19866.1	19491.8	19591.7	20213.2	17866.9
CNAG_00239	143.628	192.543	170.803	187.922	144.963	164.678	181.4	228.727	298.372	194.029	161.183	156.662	162.235	179.204	172.829	172.509	177.162	161.414	152.616	153.543	151.774	206.218	188.522	201.439
CNAG_00240	278.401	381.668	428.384	608.509	585.344	620.029	626.463	660.767	807.964	768.795	607.678	516.822	625.539	604.577	670.091	504.135	567.328	570.782	612.315	598.423	553.631	570.849	598.278	591.66
CNAG_00241	347.264	1127.91	625.297	646.861	881.86	1412.47	1542.96	1434.83	1067.37	871.295	765.156	757.467	785.429	790.383	801.481	764.868	622.627	593.146	647.463	653.541	680.396	672.084	679.196	658.092
CNAG_00242	13.7725	10.2538	13.8351	7.67029	4.39283	1.10522	4.21861	7.42379	2.05067	2.75177	3.70535	1.61507	2.34478	1.88636	5.05348	2.36313	3.07217	5.83423	4.62473	5.90549	1.72471	3.74942	6.02582	3.17464
CNAG_00243	100.343	229.001	443.536	530.528	397.551	354.776	363.855	406.626	317.854	322.162	386.283	354.507	324.469	337.658	307.251	340.291	353.3	380.197	391.252	364.172	363.051	323.387	332.281	352.254
CNAG_00246	257.743	154.946	213.503	373.287	440.381	422.195	412.369	452.159	656.214	647.069	475.212	459.487	558.461	536.668	542.743	460.024	495.644	537.721	482.822	507.872	487.229	513.671	562.984	499.905
CNAG_00247	3745.92	2367.85	1570.25	195.536	28.8904	20.0907	15.9624	29.5082	51.1734	93.1027	102.42	114.99	121.992	166.223	191.28	187.077	215.624	225.444	313.564	304.128	357.212	334.055	315.818	374.36
CNAG_00248	154.645	71.4104	296.186	640.525	457.615	267.267	162.274	189.688	219.515	320.582	377.424	386.488	332.733	307.252	262.522	311.545	287.189	326.863	322.799	311.027	240.398	273.351	299.676	305.89
CNAG_00249	418.094	257.483	432.516	481.95	420.613	414.458	344.871	357.915	353.741	419.177	467.801	461.102	442.245	438.578	422.471	407.247	457.754	420.064	409.751	462.597	413.067	390.877	423.529	399.713
CNAG_00250	3177.51	4128.85	9180.64	10880.3	10910.7	7935.49	6323.69	3866.12	2478.23	3443.11	4564.07	4706.31	4214.2	3969.84	3213	3059.47	3435.71	3719.32	3872.75	3835.62	3258.83	3001.41	2882.92	2932.99
CNAG_00251	60.7364	43.7883	16.9204	7.7938	4.47365	5.60967	5.40488	3.25942	3.22149	9.21042	4.79754	3.2685	5.57424	5.71789	8.85519	7.46581	7.333	7.00241	5.6269	7.02032	7.9125	6.80878	8.89258	5.60244
CNAG_00252	268.82	406.238	1024.42	770.74	566.594	492.845	403.8	287.944	333.088	382.509	474.119	465.909	449.931	360.235	368.134	368.273	419.699	418.896	449.447	422.112	413.778	370.008	350.935	384.619
CNAG_00253	323.654	47.8509	85.4013	320.874	261.373	209.992	136.05	159.897	303.499	366.093	472.433	447.374	413.386	366.896	387.096	428.515	403.479	430.76	436.575	381.888	393.233	380.566	427.833	461.938
CNAG_00254	161.335	36.4578	8.26464	1.27838	6.58924	12.1574	56.9512	141.895	298.372	248.028	129.687	119.515	163.015	194.295	251.663	330.051	293.905	237.259	219.212	218.503	246.633	354.32	439.024	400.768
CNAG_00255	146.579	144.692	180.445	129.117	333.855	201.15	199.329	175.781	517.794	246.198	91.7075	88.0212	343.969	166.942	215.278	107.129	503.836	500.771	339.455	385.825	391.508	383.378	343.472	363.855
CNAG_00256	433.834	814.605	709.382	573.993	2106.36	1938.56	1896.26	1839.35	4061.35	2683.46	873.537	916.551	2663.61	1710.92	2176.03	939.74	2708.63	2681.8	2256.87	2240.15	2352.5	2464.31	2555.81	2494.25
CNAG_00257	489.908	1385.4	814.067	976.683	1164.1	2011.5	2343.44	2189.85	1808.69	1359.12	1034.72	967.425	1151.24	1228.02	1211.82	1320.99	1087.55	1029.74	1035.02	1147.63	1219.37	1298.24	1407.46	1217.07
CNAG_00258	242.003	1334.13	980.737	1021.43	577.657	360.302	321.669	311.323	422.438	550.97	646.584	519.244	431.326	448.01	490.187	558.488	548.895	555.224	493.921	492.124	503.614	482.738	582.783	616.971
CNAG_00259	716.17	4608.5	2808.6	1778.23	1690.14	2999.57	3306.33	2823.08	1603.62	1469.86	1360.79	1279.94	1393.81	1436.46	1335.13	1674.68	1210.44	1233.94	1146.01	1286.41	1444.44	1365.73	1302.44	1321.48
CNAG_00260	799.789	1393.37	2217.68	2740.85	2556.63	2449.17	2876.04	2468.34	2138.85	2487.6	2439.05	2514.66	2375.02	2368.32	2230.6	2097.68	2162.81	2215.06	2196.75	2203.73	2111.9	2161.54	1957.53	1870.95
CNAG_00261	6969.21	14190.8	30937.2	29203.1	24597.5	18040.4	19347.5	17042.8	17030.6	17142.2	11341.9	10184.4	11338.4	11805.7	11709.9	10531.6	13371	13619.9	12482.1	12209.5	12517	12913.9	12633.5	12088.3
CNAG_00262	48.8646	36.9009	46.9514	47.505	51.7965	28.8849	35.984	67.2198	44.2617	44.0799	26.0825	28.4736	18.0052	20.8345	20.2746	22.1352	20.5603	17.5615	22.2754	14.8234	17.2866	20.6901	18.1466	22.2502
CNAG_00263	434.818	265.459	300.282	365.617	298.712	295.094	294.248	320.853	287.094	327.653	384.43	331.896	296.39	231.079	301.187	386.766	317.458	320.882	263.61	294.29	321.658	303.703	300.43	342.762
CNAG_00264	9625.99	3460.08	400.835	85.6515	101.035	155.836	188.783	281.673	433.717	543.648	706.796	696.094	655.958	772.463	766.107	968.098	867.377	914.029	1017.44	1057.08	1002.92	980.473	1125.97	1176.99
CNAG_00265	1178.16	9335.69	20396.3	10990.2	7374.46	7695.52	8198.98	7399.48	5318.58	5762.82	6391.58	5531.43	4617.21	4791.17	4503.82	5282.99	4376.51	4300.36	3922.13	3996.6	4006.92	3909.12	3746.29	3728.54
CNAG_00266	583.74	234.494	117.922	118.906	180.101	170.343	225.575	209.921	240.789	268.561	334.564	313.495	366.049	322.744	291.929	406.656	332.111	361.188	356.674	296.687	372.103	417.707	383.974	385.655
CNAG_00267	518.821	74.2627	92.7359	290.535	252.418	177.303	165.968	123.019	177.991	214.619	323.191	331.084	279.238	284.62	279.865	344.373	339.263	322.716	410.011	374.011	301.041	338.466	300.202	284.824
CNAG_00268	10605.4	26686.9	34045.7	13181	11837.7	15206.3	18784	15651.7	10814.6	9372.44	8640.06	8326.48	8362.09	9382.01	8591.01	7212.93	6453.31	6279.68	6620.51	7408.44	7214.36	7339.41	7123.61	6312.02
CNAG_00269	355.134	296.22	60.6074	7.67029	5.49103	3.31566	7.38256	5.2946	8.20268	18.3047	23.1585	20.1883	13.2596	13.2045	15.1604	18.1174	21.5052	39.8672	32.3731	26.5747	40.5306	27.1833	49.0674	34.8035
CNAG_00270	3173.34	2859.23	5326.05	3891.17	2655.2	2244.47	2326.2	2671.95	2129.51	2647.57	3356.17	3464.56	3058.93	2786.56	3049.43	4157.78	4024.18	3953.62	4007.95	3934.63	3801.9	3695.33	3476.15	3753.46
CNAG_00271	402.591	776.296	1214.03	907.876	620.751	731.892	689.054	787.545	818.328	836.719	839.215	669.208	649.848	748.473	694.188	826.858	715.155	747.797	716.672	699.21	775.466	734.608	793.574	775.219
CNAG_00272	1742.34	1425.75	1091.53	1275.76	1130.79	1213.76	1166.62	912.79	859.377	945.717	1230.96	1239.79	1018.12	1015.86	892.925	1002.11	863.471	885.284	1062.12	1118.34	1077.99	911.324	1045.95	1073.99
CNAG_00273	114.001	231.942	478.755	551.048	351.785	334.657	275.086	162.015	193.642	299	332.703	284.834	247.001	179.146	195.594	210.961	254.8	301.009	269.807	252.715	221.579	206.941	225.494	224.282
